Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2009 Casablanca F,L vs Ferrero,5.4,5.3,5.6,45.0%,40.5%,66.7%,48.0%,51.7%,10.8%,1.5,0.9,-2.0,-1.4
Career (1 matches),,5.4,5.3,5.6,45.0%,40.5%,66.7%,48.0%,51.7%,10.8%,1.5,0.9,-2.0,-1.4
