Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2020,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,0,,,,,,,,,,,,R32 (W25 Canberra (Bendigo))
2019,40,22,18,55.0%,53-44,54.6%,469-459,50.5%,8-4,66.7%,2,64.0%,42.3%,1.6%,2.6%,66.8%,62.0%,48.4%,57.5%,42.2%,50.6%,0.99,W (W25 Canberra)
2018,32,17,15,53.1%,39-30,56.5%,337-307,52.3%,3-3,50.0%,0,,,,,,,,,,,,F (Canberra $60K)
2017,51,34,17,66.7%,74-47,61.2%,600-508,54.2%,8-3,72.7%,0,,,,,,,,,,,,W (3x)
2016,39,22,17,56.4%,48-38,55.8%,408-372,52.3%,3-3,50.0%,0,,,,,,,,,,,,W (Cairns $25K)
2015,28,13,15,46.4%,29-37,43.9%,284-325,46.6%,3-3,50.0%,0,,,,,,,,,,,,F (Campinas $25K)
2014,35,21,14,60.0%,45-34,57.0%,392-334,54.0%,2-2,50.0%,0,,,,,,,,,,,,W (2x)
2013,50,31,19,62.0%,72-46,61.0%,601-522,53.5%,6-6,50.0%,0,,,,,,,,,,,,W (Burnie 25K)
2012,50,37,13,74.0%,77-39,66.4%,590-450,56.7%,5-2,71.4%,0,,,,,,,,,,,,W (3x)
2011,59,41,18,69.5%,87-41,68.0%,667-448,59.8%,5-5,50.0%,0,,,,,,,,,,,,W (2x)
2010,39,23,16,59.0%,51-35,59.3%,422-361,53.9%,4-2,66.7%,0,,,,,,,,,,,,W (Darwin 25K)
2009,40,28,12,70.0%,58-34,63.0%,468-361,56.5%,3-5,37.5%,0,,,,,,,,,,,,W (Esperance 25K)
2008,26,15,11,57.7%,34-26,56.7%,299-255,54.0%,1-4,20.0%,0,,,,,,,,,,,,W (Sorrento 25K)
2007,4,0,4,0.0%,2-8,20.0%,37-55,40.2%,0-0,-,0,,,,,,,,,,,,R32 (4x)
2006,2,1,1,50.0%,2-2,50.0%,16-19,45.7%,0-0,-,0,,,,,,,,,,,,R16 (Melbourne 25K)
Career,496,305,191,61.5%,671-463,59.2%,5597-4788,53.9%,51-42,54.8%,2,64.0%,42.3%,1.6%,2.6%,66.8%,62.0%,48.4%,57.5%,42.2%,50.6%,0.99,
