Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W60 Stare Splavy R32,L vs Lansere,0.90,0.81,53.1,28.3,-,43.5%,-,50.0%,52.9%,42.9%
2019 W100 Bonita Springs FL R32,L vs Liu,0.85,0.84,61.9,3.1,0.0%,50.0%,2.3%,55.8%,48.9%,44.2%
2019 W25 Osprey FL R16,L vs Glatch,0.95,0.38,33.9,2.0,3.6%,50.0%,0.0%,42.3%,5.0%,41.2%
2019 W80 Dothan AL Q1,W vs Kissell,1.03,1.37,54.5,2.8,-,63.0%,-,47.8%,56.7%,60.7%
2019 W25 Canberra SF,W vs Myers,1.14,1.17,72.3,5.7,0.0%,58.0%,0.0%,47.8%,42.9%,53.1%
2019 W25 Canberra QF,W vs Fernandez,1.16,1.19,64.0,3.6,2.0%,60.0%,2.3%,61.4%,47.8%,31.7%
2019 W25 Canberra R16,W vs Kaji,1.12,1.54,47.6,2.3,3.0%,69.7%,0.0%,63.3%,51.6%,39.3%
2019 W25 Canberra R32,W vs Popovic,1.07,1.44,54.5,2.3,3.8%,57.7%,4.0%,68.0%,59.4%,40.6%
2019 W25 Canberra SF,L vs Aiava,0.87,0.72,46.8,2.2,7.7%,73.1%,0.0%,41.7%,28.9%,41.2%
2019 W25 Canberra QF,W vs Fernandez,1.22,1.23,67.6,3.5,2.1%,61.7%,0.0%,53.3%,33.3%,53.3%
2019 W25 Canberra R16,W vs Fourlis,1.02,1.11,91.6,4.2,0.0%,56.1%,3.7%,64.8%,41.7%,44.4%
2019 W25 Canberra R32,W vs Bai,1.12,1.11,67.0,5.2,-,57.6%,-,58.2%,35.7%,48.1%
2019 W25 Mildura R32,L vs Woolcock,1.11,0.89,74.6,6.6,-,45.7%,-,46.7%,36.6%,51.4%
2019 W25 Rancho Santa Fe CA R32,W vs Muramatsu,0.98,1.23,63.4,3.0,-,61.0%,-,48.6%,56.8%,55.0%
2019 W25 Surprise AZ R32,L vs Li,0.91,0.66,49.7,2.7,0.0%,54.5%,0.0%,43.8%,37.0%,36.4%
2019 Newport Beach R32,L vs Bouzkova,1.05,0.84,92.7,2.8,0.0%,52.8%,3.0%,61.2%,32.1%,37.5%
2019 Newport Beach R64,W vs Loeb,1.07,1.47,48.9,2.2,0.0%,67.9%,3.8%,50.0%,53.3%,59.3%
2019 Hobart Q2,L vs Bai,1.11,0.66,58.7,2.3,0.0%,57.1%,4.4%,60.0%,21.4%,28.2%
2019 Hobart Q1,W vs Hercog,0.90,1.28,68.0,4.0,2.3%,72.7%,5.1%,69.2%,51.2%,30.8%
2018 US Open Q1,L vs Haddad Maia,0.99,0.75,56.3,3.3,5.3%,57.9%,10.8%,48.6%,35.7%,35.0%
2019 (19 matches),,1.04,1.03,64.7,3.1,1.4%,57.7%,2.2%,55.3%,42.3%,44.0%
2018 (9 matches),,0.95,0.89,67.5,3.4,3.9%,59.6%,3.6%,51.8%,43.0%,40.2%
2017 (40 matches),,1.02,1.06,60.8,3.1,3.4%,55.5%,3.1%,55.9%,46.1%,45.3%
2016 (29 matches),,1.00,0.99,56.9,2.7,2.4%,55.0%,1.7%,54.0%,45.8%,44.0%
2015 (11 matches),,1.00,0.80,54.7,2.8,2.2%,52.4%,2.7%,48.5%,40.1%,39.4%
Career (171 matches),,1.01,1.00,58.8,2.8,3.0%,56.0%,2.9%,54.3%,44.5%,44.0%
