Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W60 Stare Splavy R32,L vs Lansere,55% (6/11),58% (7/12),1/1,0/0,43% (6/14),4/6,4/5,- (0/0),- (0/0)
2019 W100 Bonita Springs FL R32,L vs Liu,58% (7/12),60% (6/10),1/3,0/0,46% (6/13),3/5,2/3,- (0/0),- (0/0)
2019 W25 Osprey FL R16,L vs Glatch,25% (2/8),0% (0/2),0/0,0/0,55% (6/11),1/3,0/1,- (0/0),- (0/0)
2019 W80 Dothan AL Q1,W vs Kissell,86% (6/7),86% (6/7),2/2,1/1,0% (0/3),0/0,0/0,- (0/0),- (0/0)
2019 W25 Canberra SF,W vs Myers,56% (9/16),78% (7/9),2/3,1/1,63% (10/16),4/5,0/0,- (0/0),- (0/0)
2019 W25 Canberra QF,W vs Fernandez,60% (9/15),40% (4/10),2/3,1/2,44% (4/9),0/1,0/0,100% (5/5),50% (2/4)
2019 W25 Canberra R16,W vs Kaji,69% (9/13),33% (3/9),2/3,1/1,100% (8/8),0/0,0/0,- (0/0),- (0/0)
2019 W25 Canberra R32,W vs Popovic,78% (7/9),45% (5/11),2/4,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2019 W25 Canberra SF,L vs Aiava,56% (5/9),0% (0/7),0/0,0/0,50% (3/6),2/4,0/1,- (0/0),- (0/0)
2019 W25 Canberra QF,W vs Fernandez,44% (8/18),57% (4/7),2/6,1/1,86% (12/14),0/0,0/0,- (0/0),- (0/0)
2019 W25 Canberra R16,W vs Fourlis,65% (11/17),50% (4/8),2/2,1/1,81% (17/21),2/3,0/0,- (0/0),- (0/0)
2019 W25 Canberra R32,W vs Bai,45% (10/22),33% (6/18),2/7,1/6,64% (9/14),0/1,0/0,- (0/0),- (0/0)
2019 W25 Mildura R32,L vs Woolcock,54% (7/13),75% (6/8),1/1,0/0,20% (2/10),0/2,0/1,- (0/0),- (0/0)
2019 W25 Rancho Santa Fe CA R32,W vs Muramatsu,80% (8/10),80% (8/10),2/2,1/1,55% (6/11),0/1,0/0,- (0/0),- (0/0)
2019 W25 Surprise AZ R32,L vs Li,40% (4/10),100% (2/2),0/0,0/0,38% (3/8),1/3,1/2,- (0/0),- (0/0)
2019 Newport Beach R32,L vs Bouzkova,56% (10/18),63% (5/8),1/3,0/0,74% (17/23),2/4,2/3,69% (9/13),31% (4/13)
2019 Newport Beach R64,W vs Loeb,67% (6/9),55% (6/11),2/2,1/1,25% (1/4),0/0,0/0,- (0/0),- (0/0)
2019 Hobart Q2,L vs Bai,60% (9/15),67% (2/3),1/2,0/0,29% (2/7),0/2,0/1,83% (5/6),33% (2/6)
2019 Hobart Q1,W vs Hercog,72% (13/18),100% (5/5),2/2,1/1,100% (3/3),0/1,0/0,50% (3/6),33% (2/6)
2018 US Open Q1,L vs Haddad Maia,46% (6/13),10% (1/10),0/0,0/0,63% (5/8),1/3,0/1,40% (2/5),20% (1/5)
2019 (19 matches),,58.4%,54.8%,58.7%,64.7%,58.6%,46.3%,52.9%,73.3%,34.5%
2018 (9 matches),,57.0%,33.0%,50.0%,50.0%,53.3%,44.8%,41.7%,52.4%,33.3%
2017 (40 matches),,57.9%,46.7%,48.7%,48.0%,53.5%,47.6%,36.0%,62.9%,54.8%
2016 (29 matches),,53.1%,43.1%,68.1%,82.4%,56.0%,42.4%,31.8%,50.0%,46.7%
2015 (11 matches),,45.8%,35.6%,46.7%,33.3%,49.5%,32.1%,30.8%,40.0%,45.5%
Career (171 matches),,55.3%,45.3%,54.8%,57.6%,54.3%,41.7%,35.8%,57.9%,43.9%
