Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2017 ITF Burnie R32,W vs Pivovarova,23.6%,24.7%,43.1%,34.6%,36.5%,41.2%,79.2%,64.3%,30.0%,11.1%,11.1%,45.8%,20.0%,66.7%,100.0%,-7
Career (1 matches),,23.6%,24.7%,43.1%,34.6%,36.5%,41.2%,79.2%,64.3%,30.0%,11.1%,11.1%,45.8%,20.0%,66.7%,100.0%,-7
