Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Miami F,L vs Sabalenka,23,32,0.7,13.1%,18.2%,18,25,0.7,11.2%,15.5%,6.2%,5.0%,1.1,17.6%,15.9%
2026 Dubai QF,W vs Eala,16,18,0.9,18.2%,20.5%,15,10,1.5,19.2%,12.8%,12.8%,5.1%,0.3,9.1%,34.1%
2026 Australian Open QF,L vs Svitolina,1,24,0.0,1.1%,27.3%,1,19,0.1,1.3%,24.1%,1.3%,0.0%,0.7,13.6%,19.3%
2026 Australian Open R16,W vs Muchova,17,27,0.6,11.0%,17.4%,15,24,0.6,10.2%,16.3%,6.1%,3.4%,0.5,13.5%,25.8%
2026 Australian Open R64,W vs Danilovic,13,16,0.8,11.4%,14.0%,12,12,1.0,11.4%,11.4%,6.7%,4.8%,0.4,10.5%,28.9%
2026 United Cup SF,W vs Swiatek,15,10,1.5,11.5%,7.6%,12,6,2.0,10.0%,5.0%,5.8%,4.2%,0.9,18.3%,19.8%
2026 United Cup RR,W vs Sierra,13,8,1.6,15.3%,9.4%,13,4,3.3,17.3%,5.3%,2.7%,14.7%,0.2,5.9%,30.6%
2026 United Cup RR,L vs Bouzas Maneiro,10,45,0.2,5.4%,24.3%,9,31,0.3,5.7%,19.5%,3.8%,1.9%,0.6,14.6%,24.3%
2025 Riyadh Finals RR,L vs Sabalenka,14,29,0.5,11.3%,23.4%,12,23,0.5,10.7%,20.5%,8.0%,1.8%,0.8,12.1%,16.1%
2025 Riyadh Finals RR,W vs Paolini,14,18,0.8,13.1%,16.8%,14,15,0.9,13.5%,14.4%,9.6%,3.8%,0.3,6.5%,25.2%
2025 Riyadh Finals RR,L vs Pegula,25,52,0.5,12.1%,25.1%,17,35,0.5,9.7%,19.9%,4.5%,5.1%,0.9,11.6%,13.5%
2025 Wuhan F,W vs Pegula,25,29,0.9,17.7%,20.6%,21,21,1.0,16.5%,16.5%,8.7%,7.9%,0.4,9.2%,22.0%
2025 Wuhan SF,W vs Paolini,17,31,0.5,15.3%,27.9%,16,24,0.7,15.5%,23.3%,7.8%,7.8%,0.2,4.5%,21.6%
2025 Beijing SF,L vs Anisimova,8,11,0.7,9.0%,12.4%,6,6,1.0,7.5%,7.5%,3.8%,3.8%,0.9,16.9%,18.0%
2025 Beijing QF,W vs Lys,14,25,0.6,11.4%,20.3%,11,21,0.5,9.8%,18.8%,7.1%,2.7%,0.4,11.4%,28.5%
2025 US Open R16,L vs Osaka,7,33,0.2,8.0%,37.5%,4,28,0.1,5.2%,36.4%,2.6%,2.6%,0.8,11.4%,14.8%
2025 Cincinnati QF,L vs Paolini,23,48,0.5,13.5%,28.1%,21,32,0.7,13.9%,21.2%,7.9%,5.3%,0.2,4.7%,19.3%
2025 Montreal R16,L vs Mboko,13,21,0.6,13.4%,21.6%,12,15,0.8,14.5%,18.1%,8.4%,6.0%,0.7,7.2%,10.3%
2025 Montreal R64,W vs Collins,30,55,0.5,12.8%,23.5%,26,32,0.8,13.5%,16.7%,6.3%,7.3%,0.5,12.0%,23.9%
2025 Wimbledon R128,L vs Yastremska,4,25,0.2,3.4%,21.6%,2,16,0.1,2.0%,16.0%,0.0%,2.0%,0.7,12.9%,19.8%
Career (193 matches),,3640,5140,0.7,13.7%,19.3%,3006,4128,0.7,12.6%,17.3%,6.2%,5.0%,0.6,12.7%,20.5%
