Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2026 Miami F,L vs Sabalenka,73.1%,42.1%,5.1%,4/0,2.57,19.4%,59.6%,42.9%,4.3%,2.64,25.0%,93.5%,41.4%,6.5%,2.38,5.3%
2026 Dubai QF,W vs Eala,95.0%,65.8%,0.0%,0/0,2.24,3.2%,100.0%,69.6%,0.0%,2.02,4.8%,93.8%,60.0%,0.0%,2.68,0.0%
2026 Australian Open QF,L vs Svitolina,75.6%,47.1%,13.3%,1/5,2.78,0.0%,64.5%,45.0%,16.1%,2.67,0.0%,100.0%,50.0%,7.1%,3.36,0.0%
2026 Australian Open R16,W vs Muchova,77.3%,51.7%,1.3%,0/1,2.44,1.7%,77.6%,51.1%,1.7%,2.42,2.4%,81.3%,53.8%,0.0%,2.51,0.0%
2026 Australian Open R64,W vs Danilovic,73.5%,68.0%,5.9%,4/0,2.61,14.3%,68.2%,73.3%,4.5%,2.52,23.5%,90.9%,60.0%,9.1%,2.75,0.0%
2026 United Cup SF,W vs Swiatek,76.7%,55.4%,5.5%,1/3,2.57,6.3%,83.3%,51.4%,2.4%,2.70,8.0%,77.8%,61.9%,11.1%,2.10,0.0%
2026 United Cup RR,L vs Bouzas Maneiro,65.4%,54.4%,3.8%,1/3,2.62,7.0%,72.6%,55.6%,6.5%,2.68,10.0%,67.6%,52.2%,0.0%,2.48,0.0%
2026 United Cup RR,W vs Sierra,72.1%,74.2%,7.0%,2/1,2.11,3.6%,76.9%,65.0%,3.8%,2.18,5.3%,84.6%,90.9%,15.4%,1.97,0.0%
2025 Riyadh Finals RR,L vs Sabalenka,67.6%,52.2%,2.9%,2/0,2.67,7.9%,67.3%,48.6%,3.8%,2.58,10.3%,73.3%,63.6%,0.0%,2.94,0.0%
2025 Riyadh Finals RR,W vs Paolini,84.2%,60.4%,3.5%,2/0,2.52,0.0%,79.5%,48.4%,5.1%,2.25,0.0%,94.4%,82.4%,0.0%,2.97,0.0%
2025 Riyadh Finals RR,L vs Pegula,71.7%,59.1%,7.6%,1/6,2.56,12.7%,63.2%,47.2%,3.5%,2.30,17.1%,88.2%,73.3%,14.7%,2.92,6.7%
2025 Wuhan F,W vs Pegula,76.5%,63.5%,2.9%,0/2,2.57,3.8%,67.6%,52.2%,5.9%,2.56,4.5%,90.6%,72.4%,0.0%,2.60,0.0%
2025 Wuhan SF,W vs Paolini,89.3%,64.0%,1.8%,1/0,2.66,2.4%,85.0%,64.7%,0.0%,2.58,3.1%,100.0%,62.5%,6.3%,2.92,0.0%
2025 Beijing SF,L vs Anisimova,58.7%,44.4%,30.4%,4/10,2.42,6.3%,51.6%,31.3%,35.5%,2.50,9.1%,84.6%,63.6%,23.1%,2.24,0.0%
2025 Beijing QF,W vs Lys,88.1%,53.8%,5.1%,1/2,2.70,0.0%,95.0%,52.6%,7.5%,2.58,0.0%,87.5%,57.1%,0.0%,3.42,0.0%
2025 US Open R16,L vs Osaka,57.9%,27.3%,2.6%,0/1,2.45,3.0%,47.1%,12.5%,5.9%,2.18,4.2%,66.7%,35.7%,0.0%,3.13,0.0%
2025 Cincinnati QF,L vs Paolini,78.2%,61.8%,0.0%,0/0,2.45,7.8%,74.1%,57.5%,0.0%,2.53,12.1%,90.3%,67.9%,0.0%,2.29,0.0%
2025 Montreal R16,L vs Mboko,50.0%,36.0%,4.0%,0/2,2.33,9.4%,51.7%,40.0%,0.0%,2.51,12.5%,62.5%,30.0%,12.5%,2.16,6.3%
2025 Toronto R64,W vs Collins,72.7%,56.8%,7.4%,7/2,2.61,6.5%,77.3%,52.9%,7.6%,2.54,10.5%,88.1%,62.2%,9.5%,2.73,0.0%
2025 Wimbledon R128,L vs Yastremska,69.0%,42.5%,10.3%,3/3,2.93,0.0%,70.6%,50.0%,8.8%,3.31,0.0%,76.2%,31.3%,14.3%,2.66,0.0%
Last 52 Weeks (34 matches),,76.6%,56.8%,4.9%,54.0%,2.52,6.2%,76.4%,54.6%,4.2%,2.50,8.7%,85.5%,60.5%,6.7%,2.57,1.2%
Career (176 matches),,75.8%,53.3%,4.2%,59.6%,2.45,9.9%,75.5%,50.7%,3.3%,2.42,14.4%,86.1%,57.5%,6.5%,2.49,2.2%
