Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Miami F,L vs Sabalenka,0.96,0.73,57.4,2.3,6.0%,62.0%,4.2%,56.3%,29.3%,32.4%
2026 Dubai QF,W vs Eala,1.28,2.10,30.1,2.0,4.0%,64.0%,0.0%,56.5%,68.2%,61.1%
2026 Australian Open QF,L vs Svitolina,0.94,0.51,38.4,2.1,0.0%,34.8%,0.0%,35.0%,34.8%,36.4%
2026 Australian Open R16,W vs Muchova,1.08,1.32,52.5,2.0,0.0%,69.8%,5.4%,62.2%,39.5%,43.2%
2026 Australian Open R64,W vs Danilovic,1.20,1.95,34.2,2.1,0.0%,68.0%,4.8%,66.7%,57.1%,48.5%
2026 United Cup SF,W vs Swiatek,1.24,1.52,39.9,2.3,6.3%,53.1%,3.7%,70.4%,45.9%,50.0%
2026 United Cup RR,W vs Sierra,1.24,2.33,30.4,2.2,0.0%,66.7%,0.0%,66.7%,60.9%,65.0%
2026 United Cup RR,L vs Bouzas Maneiro,1.04,0.79,50.3,2.2,0.0%,46.5%,2.6%,39.5%,37.0%,50.0%
2025 Riyadh Finals RR,L vs Sabalenka,0.92,0.70,50.7,3.6,6.7%,53.3%,0.0%,50.0%,28.6%,45.5%
2025 Riyadh Finals RR,L vs Pegula,1.08,0.90,74.4,3.2,8.3%,38.3%,5.5%,58.2%,38.8%,48.8%
2025 Riyadh Finals RR,W vs Paolini,1.05,1.78,40.7,2.2,0.0%,61.5%,0.0%,79.2%,46.7%,55.6%
2025 Wuhan F,W vs Pegula,1.12,1.31,54.3,2.0,10.8%,59.5%,0.0%,52.8%,52.9%,50.0%
2025 Wuhan SF,W vs Paolini,1.15,1.30,57.8,2.1,0.0%,42.9%,3.7%,55.6%,55.2%,59.3%
2025 Beijing SF,L vs Anisimova,0.60,0.29,21.1,2.0,4.3%,34.8%,5.0%,40.0%,24.0%,38.1%
2025 Beijing QF,W vs Lys,1.05,1.36,57.0,2.0,6.1%,57.6%,3.2%,61.3%,46.7%,58.6%
2025 US Open R16,L vs Osaka,0.78,0.27,33.0,2.1,7.1%,50.0%,4.5%,59.1%,9.5%,23.5%
2025 Cincinnati QF,L vs Paolini,0.81,0.82,66.2,4.6,4.5%,52.3%,0.0%,47.5%,46.7%,54.8%
2025 Montreal R16,L vs Mboko,0.94,0.59,46.1,2.1,3.7%,70.4%,0.0%,35.0%,26.9%,29.2%
2025 Montreal R64,W vs Collins,1.06,1.08,96.4,5.7,3.3%,46.7%,3.8%,50.9%,54.8%,49.2%
2025 Wimbledon R128,L vs Yastremska,0.87,0.67,48.9,2.2,0.0%,54.8%,7.4%,55.6%,35.5%,33.3%
2026 (8 matches),,1.10,1.18,44.3,2.1,2.3%,58.4%,3.0%,56.2%,44.3%,47.0%
2025 (41 matches),,0.99,1.08,58.2,2.5,5.6%,56.7%,3.0%,57.0%,44.6%,49.6%
2024 (38 matches),,1.00,1.14,58.1,2.9,5.2%,59.7%,5.2%,58.3%,44.6%,48.8%
2023 (35 matches),,1.06,1.21,52.3,2.4,6.3%,60.6%,5.0%,59.2%,46.7%,44.6%
2022 (25 matches),,1.01,0.99,57.8,2.6,5.8%,56.9%,5.3%,56.6%,40.0%,44.5%
Career (197 matches),,1.03,1.11,56.5,2.6,5.3%,58.4%,4.5%,58.2%,43.6%,46.1%
