Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2021 Wimbledon R128,L vs Raducanu,56% (5/9),60% (3/5),2/5,78% (7/9),14% (1/7),2/3,0/1,0/1,0/0,0/1
2020 Roland Garros R128,L vs Stephens,0% (0/8),- (0/0),0/4,63% (5/8),20% (1/5),0/0,0/0,1/1,0/0,0/0
2020 Australian Open R128,L vs Collins,46% (6/13),67% (4/6),1/5,46% (6/13),0% (0/6),3/3,0/0,0/1,0/0,0/0
2019 Wimbledon R128,L vs Mladenovic,19% (3/16),67% (2/3),1/4,38% (6/16),17% (1/6),1/2,0/0,1/2,0/0,0/1
2019 Roland Garros R128,L vs Williams,27% (3/11),67% (2/3),0/5,60% (6/10),17% (1/6),2/2,1/1,0/0,0/0,0/0
2019 W60 Istanbul F,W vs Raina,63% (5/8),100% (5/5),1/1,25% (2/8),50% (1/2),3/3,0/1,0/0,0/0,0/0
2019 W60 Istanbul SF,W vs Cepelova,86% (6/7),100% (6/6),1/1,29% (2/7),50% (1/2),4/4,0/0,0/0,0/0,0/0
2019 W60 Istanbul QF,W vs Serban,86% (6/7),100% (6/6),0/1,29% (2/7),50% (1/2),4/4,0/0,0/0,0/0,0/0
2019 W60 Istanbul R16,W vs Poznikhirenko,100% (6/6),100% (6/6),0/0,50% (3/6),100% (3/3),4/4,0/0,0/0,0/0,0/0
2019 W25 Bolton F,W vs Burrage,75% (6/8),100% (6/6),2/2,25% (2/8),0% (0/2),2/4,0/1,0/0,0/1,0/0
2019 W25 Bolton SF,W vs Minnen,75% (6/8),83% (5/6),1/2,44% (4/9),50% (2/4),3/4,1/1,0/0,1/1,0/0
2019 W25 Bolton QF,W vs Chwalinska,73% (8/11),88% (7/8),3/5,64% (7/11),29% (2/7),2/5,0/0,0/0,0/0,0/0
2019 W25 Bolton R16,W vs Allen,63% (5/8),100% (5/5),1/1,38% (3/8),67% (2/3),3/4,1/1,0/0,1/1,0/0
2019 W25 Bolton R32,W vs Terziyska,71% (5/7),80% (4/5),0/0,13% (1/8),100% (1/1),4/4,2/2,0/0,1/1,0/0
2019 W60 Croissy Beaubourg F,W vs Anderson,63% (5/8),100% (5/5),2/2,22% (2/9),0% (0/2),3/4,1/1,0/0,1/1,0/0
2019 W60 Croissy Beaubourg SF,W vs Smitkova,30% (3/10),67% (2/3),0/1,36% (4/11),75% (3/4),2/2,1/1,3/3,1/1,0/0
2019 W60 Croissy Beaubourg QF,W vs Zanevska,79% (11/14),91% (10/11),4/5,54% (7/13),29% (2/7),6/8,0/1,1/1,0/1,0/0
2019 W60 Croissy Beaubourg R16,W vs Lottner,63% (5/8),100% (5/5),1/1,25% (2/8),50% (1/2),3/4,1/1,0/0,0/0,0/0
2019 Guadalajara R16,L vs Bouzkova,33% (3/9),67% (2/3),2/4,56% (5/9),0% (0/5),1/2,0/0,1/2,0/0,0/1
2019 Guadalajara R32,W vs Kalinina,70% (7/10),86% (6/7),0/2,36% (4/11),25% (1/4),5/6,2/2,1/2,1/1,0/0
2021 (1 matches),,55.6%,60.0%,40.0%,77.8%,14.3%,66.7%,0.0%,0.0%,-,0.0%
2020 (2 matches),,28.6%,66.7%,11.1%,52.4%,9.1%,100.0%,-,50.0%,-,-
2019 (28 matches),,60.5%,89.9%,50.0%,38.0%,33.0%,77.2%,69.0%,58.3%,80.0%,0.0%
2018 (10 matches),,49.1%,82.1%,45.5%,39.3%,19.6%,81.0%,72.7%,69.2%,80.0%,75.0%
2017 (32 matches),,56.7%,88.5%,47.0%,50.3%,24.9%,62.0%,70.0%,45.5%,63.6%,44.4%
Career (124 matches),,55.2%,85.7%,44.1%,47.9%,26.9%,68.8%,71.0%,56.5%,73.1%,53.1%
