Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,1,0,1,0.0%,0-2,0.0%,9-13,40.9%,0-1,0.0%,1,54.5%,30.0%,0.0%,6.9%,54.2%,56.4%,45.5%,51.4%,37.3%,45.0%,0.77,R32 (Sao Paulo)
2022,5,2,3,40.0%,4-6,40.0%,39-53,42.4%,1-0,100.0%,5,50.0%,29.8%,4.3%,9.2%,57.2%,64.4%,35.4%,52.0%,40.8%,46.4%,0.85,QF (Lyon)
2021,7,1,6,14.3%,3-11,21.4%,52-84,38.2%,2-2,50.0%,7,44.9%,29.0%,2.8%,11.1%,58.4%,58.6%,33.8%,48.3%,41.2%,44.9%,0.80,R16 (Palermo)
2020,5,0,5,0.0%,2-10,16.7%,45-68,39.8%,0-1,0.0%,5,50.9%,29.1%,2.2%,8.7%,60.7%,55.2%,39.5%,49.0%,40.1%,45.0%,0.79,R32 (3x)
2019,4,0,4,0.0%,3-8,27.3%,42-64,39.6%,2-0,100.0%,4,50.0%,26.4%,0.3%,10.3%,62.2%,61.1%,33.6%,50.7%,39.6%,45.4%,0.80,R32 (2x)
2018,5,2,3,40.0%,5-6,45.5%,56-58,49.1%,1-2,33.3%,5,61.0%,36.2%,2.8%,9.1%,55.1%,63.6%,41.2%,53.6%,44.6%,49.2%,0.96,R32 (3x)
2017,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,37.5%,12.5%,0.0%,1.5%,73.8%,47.9%,47.1%,47.7%,32.7%,41.2%,0.62,R32 (Tashkent)
2016,3,0,3,0.0%,1-6,14.3%,17-40,29.8%,0-0,-,3,27.6%,32.1%,1.8%,12.4%,55.8%,52.1%,31.3%,42.9%,39.5%,41.5%,0.69,R32 (Tashkent)
2015,10,2,8,20.0%,6-16,27.3%,80-117,40.6%,0-2,0.0%,10,53.9%,26.0%,1.8%,8.6%,67.8%,59.0%,46.0%,54.8%,37.9%,46.7%,0.84,R16 (Baku)
2014,3,2,1,66.7%,4-3,57.1%,32-27,54.2%,0-0,-,3,-,-,3.7%,6.3%,65.3%,62.1%,48.5%,57.4%,48.6%,52.8%,1.14,QF (Moscow)
2012,2,1,1,50.0%,2-2,50.0%,16-18,47.1%,0-0,-,2,-,-,5.7%,4.9%,56.9%,61.4%,50.9%,56.9%,35.8%,47.2%,0.83,R16 (Tashkent)
2011,6,1,5,16.7%,5-11,31.3%,63-88,41.7%,1-1,50.0%,6,-,-,1.0%,7.8%,56.7%,53.9%,44.5%,49.8%,45.0%,47.3%,0.90,R16 (Tashkent)
2010,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,-,-,3.7%,9.3%,57.4%,58.1%,39.1%,50.0%,29.4%,40.0%,0.59,R32 (Kuala Lumpur)
2009,7,2,5,28.6%,4-11,26.7%,51-83,38.1%,0-0,-,7,-,-,1.1%,11.9%,55.8%,57.4%,34.8%,47.4%,42.9%,45.2%,0.81,R16 (Pattaya)
Career,60,13,47,21.7%,39-96,28.9%,510-737,40.9%,7-9,43.8%,60,49.9%,29.2%,2.1%,9.2%,59.8%,58.4%,39.6%,50.8%,41.3%,46.2%,0.84,
