Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2021 Wimbledon R128,L vs Raducanu,14.1%,23.5%,40.3%,15.8%,28.1%,41.7%,40.0%,3.7%,0.0%,13.6%,18.2%,36.8%,22.2%,7.7%,0.0%,5
2019 ITF Istanbul F,W vs Raina,18.0%,34.0%,65.8%,15.2%,30.3%,60.7%,57.1%,21.1%,0.0%,28.6%,50.0%,80.0%,55.6%,0.0%,-,109
2015 US Open R128,L vs Williams,10.5%,15.8%,9.1%,28.6%,42.9%,20.0%,40.0%,50.0%,100.0%,0.0%,0.0%,0.0%,50.0%,0.0%,0.0%,-119
2015 Roland Garros R64,L vs Sharapova,17.7%,29.0%,38.3%,25.0%,36.1%,44.4%,23.8%,40.0%,40.0%,9.1%,22.7%,30.0%,22.2%,7.7%,0.0%,-30
2014 Taipei QF,W vs Kumkhum,32.0%,36.0%,38.7%,46.7%,50.0%,50.0%,33.3%,26.7%,0.0%,11.8%,17.6%,26.7%,50.0%,11.1%,-,-4
Career (5 matches),,18.8%,28.6%,42.8%,23.9%,35.0%,46.8%,37.6%,20.5%,15.0%,13.6%,23.5%,35.7%,37.8%,6.8%,0.0%,4
