Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2021 Wimbledon R128,L vs Raducanu,1.07,0.82,59.5,3.6,0.0%,46.5%,0.0%,45.2%,48.8%,34.1%
2020 Roland Garros R128,L vs Stephens,0.91,0.45,35.3,2.0,0.0%,46.2%,0.0%,44.0%,43.5%,9.5%
2020 Australian Open R128,L vs Collins,1.02,0.83,71.8,2.7,0.0%,61.7%,2.4%,39.0%,38.1%,41.0%
2019 Wimbledon R128,L vs Mladenovic,1.06,0.81,66.8,2.5,-,61.8%,-,52.9%,32.7%,31.8%
2019 Roland Garros R128,L vs Williams,0.93,0.68,45.6,4.5,0.0%,42.1%,0.0%,60.0%,42.4%,28.6%
2019 W60 Istanbul F,W vs Raina,1.06,2.02,38.2,2.0,7.7%,76.9%,0.0%,58.3%,66.7%,55.0%
2019 W60 Istanbul SF,W vs Cepelova,1.08,2.41,31.0,2.0,4.5%,72.7%,5.0%,70.0%,53.8%,75.0%
2019 W60 Istanbul QF,W vs Serban,0.89,1.85,40.1,2.0,4.5%,77.3%,0.0%,61.1%,53.8%,70.8%
2019 W60 Istanbul R16,W vs Poznikhirenko,1.06,2.22,33.7,2.0,0.0%,57.7%,0.0%,68.0%,82.4%,73.3%
2019 W25 Bolton F,W vs Burrage,1.20,1.93,35.6,2.0,0.0%,59.1%,0.0%,68.4%,65.4%,52.0%
2019 W25 Bolton SF,W vs Minnen,1.04,1.48,51.2,2.3,3.3%,63.3%,7.7%,57.7%,53.8%,58.3%
2019 W25 Bolton QF,W vs Chwalinska,1.11,1.27,65.3,2.6,2.6%,47.4%,5.9%,55.9%,62.5%,48.4%
2019 W25 Bolton R16,W vs Allen,1.10,1.97,37.5,2.0,0.0%,78.3%,9.5%,57.1%,57.7%,56.5%
2019 W25 Bolton R32,W vs Terziyska,1.01,1.84,41.9,2.0,3.8%,80.8%,8.3%,62.5%,46.7%,55.2%
2019 W60 Croissy Beaubourg F,W vs Anderson,1.06,1.83,39.1,2.4,0.0%,74.1%,16.7%,58.3%,52.0%,63.6%
2019 W60 Croissy Beaubourg SF,W vs Smitkova,1.08,1.33,60.4,3.9,0.0%,70.7%,0.0%,62.2%,40.5%,41.2%
2019 W60 Croissy Beaubourg QF,W vs Zanevska,0.91,1.17,65.3,2.0,2.2%,55.6%,2.4%,58.5%,54.2%,56.5%
2019 W60 Croissy Beaubourg R16,W vs Lottner,1.28,1.80,36.1,2.1,3.0%,57.6%,6.7%,66.7%,56.5%,50.0%
2019 Guadalajara R16,L vs Bouzkova,0.79,0.64,40.1,2.0,0.0%,54.8%,0.0%,43.3%,41.4%,40.7%
2019 Guadalajara R32,W vs Kalinina,1.09,1.59,34.4,2.2,0.0%,65.7%,0.0%,56.3%,65.6%,46.4%
2021 (1 matches),,1.07,0.82,59.5,3.6,0.0%,46.5%,0.0%,45.2%,48.8%,34.1%
2020 (2 matches),,0.98,0.68,58.7,2.3,0.0%,56.2%,1.5%,40.9%,40.0%,30.0%
2019 (28 matches),,1.03,1.38,50.4,2.4,2.8%,63.8%,3.1%,58.6%,51.7%,52.1%
2018 (10 matches),,1.00,1.09,59.6,2.9,1.3%,58.6%,3.1%,57.8%,44.7%,46.3%
2017 (32 matches),,1.05,1.17,54.9,2.8,2.7%,56.4%,2.5%,54.3%,48.7%,51.1%
Career (124 matches),,1.04,1.16,55.2,2.6,2.4%,57.7%,2.3%,55.1%,48.4%,48.8%
