Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
23-Mar-2026,Sao Paulo CH,Clay,QF,173,102,(3) Roman Andres Burruchaga [ARG] d. (7) Barrena,6-1 3-1 RET,0.57,3.1%,9.4%,53.1%,47.1%,33.3%,0/3,0:54
23-Mar-2026,Sao Paulo CH,Clay,R16,173,290,(7) Barrena d. Juan Pablo Varillas [PER],2-6 6-2 6-3,0.99,4.1%,5.5%,57.5%,64.3%,48.4%,2/5,1:48
23-Mar-2026,Sao Paulo CH,Clay,R32,173,291,(7) Barrena d. Igor Ribeiro Marcondes [BRA],6-4 1-6 7-6(1),0.99,4.5%,5.6%,65.2%,63.8%,51.6%,5/9,2:32
16-Mar-2026,Asuncion CH,Clay,QF,173,290,Juan Pablo Varillas [PER] d. (4) Barrena,6-1 7-6(6),0.71,4.8%,0.0%,57.1%,55.6%,48.1%,3/7,1:55
16-Mar-2026,Asuncion CH,Clay,R16,173,298,(4) Barrena d. Murkel Alejandro Dellien Velasco [BOL],1-6 7-6(2) 6-1,1.14,4.1%,0.0%,70.3%,69.2%,45.5%,0/3,2:26
16-Mar-2026,Asuncion CH,Clay,R32,173,449,(4) Barrena d. (Alt) Cannon Kingsley [USA],7-5 6-3,1.13,10.7%,3.6%,60.7%,70.6%,51.5%,7/8,1:40
09-Mar-2026,Santiago CH,Clay,R32,179,228,Andrea Collarini [ARG] d. (5) Barrena,6-0 5-2 RET,0.53,2.5%,20.0%,35.0%,50.0%,30.8%,3/8,1:07
23-Feb-2026,Santiago,Clay,R32,183,137,(Q) Andrea Pellegrino [ITA] d. (Q) Barrena,6-2 2-6 6-1,0.68,5.7%,3.4%,43.2%,63.2%,46.0%,7/12,1:52
23-Feb-2026,Santiago,Clay,Q2,183,107,(7) Barrena d. (3) Vilius Gaubas [LTU],6-3 6-1,2.15,4.5%,4.5%,47.7%,81.0%,73.9%,2/2,1:10
23-Feb-2026,Santiago,Clay,Q1,183,698,(7) Barrena d. (Alt) Daniel Antonio Nunez [CHI],6-0 6-3,1.61,2.0%,6.1%,49.0%,79.2%,56.0%,6/6,1:18
09-Feb-2026,Buenos Aires,Clay,R32,180,95,Vit Kopriva [CZE] d. (WC) Barrena,6-4 3-6 6-4,0.91,3.7%,3.7%,62.4%,63.2%,41.5%,6/11,2:27
02-Feb-2026,Rosario CH,Clay,R32,180,353,(WC) Juan Bautista Torres [ARG] d. Barrena,6-3 6-1,0.67,1.6%,1.6%,46.9%,66.7%,32.4%,9/14,1:35
27-Jan-2026,Concepcion CH,Clay,R16,190,232,Lautaro Midon [ARG] d. (7) Barrena,6-2 7-5,0.85,1.3%,1.3%,55.8%,51.2%,52.9%,6/11,1:52
27-Jan-2026,Concepcion CH,Clay,R32,190,297,(7) Barrena d. (Alt) Matheus Pucinelli De Almeida [BRA],1-6 7-6(5) 6-4,0.97,5.2%,6.3%,47.9%,65.2%,46.0%,11/17,2:36
19-Jan-2026,Itajai CH,Clay,SF,190,217,(8) Thiago Seyboth Wild [BRA] d. (3) Barrena,6-1 6-0,0.39,4.9%,7.3%,46.3%,52.6%,27.3%,1/6,1:02
19-Jan-2026,Itajai CH,Clay,QF,190,215,(3) Barrena d. (7) Gonzalo Bueno [PER],6-4 6-3,1.30,3.7%,7.4%,50.0%,74.1%,55.6%,2/4,1:26
19-Jan-2026,Itajai CH,Clay,R16,190,331,(3) Barrena d. Gabi Adrian Boitan [ROU],6-4 7-5,1.05,4.7%,4.7%,51.2%,61.4%,40.5%,9/14,2:08
19-Jan-2026,Itajai CH,Clay,R32,190,349,(3) Barrena d. Gonzalo Villanueva [ARG],6-4 6-2,1.34,1.3%,6.6%,47.4%,52.8%,50.0%,5/9,1:35
19-Jan-2026,Australian Open,Hard,Q1,190,181,Tristan Boyer [USA] d. Barrena,6-2 6-7(4) 6-2,0.73,1.0%,4.1%,59.8%,70.7%,41.0%,7/12,2:05
05-Jan-2026,Noumea CH,Hard,R32,186,241,Arthur Gea [FRA] d. (7) Barrena,6-4 6-0,0.67,1.4%,8.7%,53.6%,59.5%,25.0%,6/12,1:25
