Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2026 Itajai CH SF,L vs Seyboth Wild,19.5%,31.7%,26.7%,23.2%,31.6%,47.4%,30.8%,39.5%,44.4%,40.0%,50.0%,10.5%,21.1%,23.5%,-18
2024 Guayaquil CH QF,L vs Gomez,25.5%,35.3%,45.9%,30.8%,27.8%,36.1%,42.3%,35.3%,42.1%,82.4%,100.0%,21.4%,35.7%,54.5%,22
Career (2 matches),,22.8%,33.7%,37.3%,27.4%,29.1%,40.0%,38.5%,36.7%,42.9%,66.7%,75.0%,15.2%,27.3%,35.7%,31
