Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Gonzalo Villanueva [ARG],3,3,50.0%,2,1,1,50.0%,2023,2026,5,1.13,3.9%,3.3%,58.8%,58.9%,50.0%,55.2%,50.8%,44.7%,54.2%
6,Mariano Kestelboim [ARG],4,2,66.7%,1,0,1,0.0%,2020,2025,3,1.41,7.2%,3.9%,59.9%,69.2%,50.8%,61.8%,53.8%,40.0%,63.6%
5,Franco Roncadelli [URU],4,1,80.0%,1,0,1,0.0%,2023,2025,3,1.19,4.7%,2.1%,60.7%,59.9%,50.0%,56.0%,52.3%,56.7%,58.8%
4,Juan Bautista Torres [ARG],3,1,75.0%,0,0,0,-,2025,2026,4,1.09,2.2%,0.9%,54.3%,60.2%,53.4%,57.1%,46.9%,61.5%,63.3%
4,Juan Manuel La Serna [ARG],4,0,100.0%,1,1,0,100.0%,2023,2025,2,1.19,2.1%,2.8%,63.1%,68.5%,51.9%,62.4%,44.7%,90.0%,44.4%
4,Santiago Fa Rodriguez Taverna [ARG],2,2,50.0%,0,0,0,-,2023,2025,3,0.98,0.9%,3.3%,76.7%,62.4%,42.0%,57.7%,41.4%,50.0%,66.7%
4,Ignacio Monzon [ARG],4,0,100.0%,1,1,0,100.0%,2023,2024,3,1.29,2.1%,1.6%,74.3%,64.8%,57.1%,62.8%,48.0%,38.5%,48.4%
3,Matheus Pucinelli De Almeida [BRA],1,2,33.3%,1,1,0,100.0%,2023,2026,3,0.73,3.1%,7.6%,53.1%,60.5%,41.9%,51.8%,35.1%,64.1%,50.0%
3,Gonzalo Bueno [PER],1,2,33.3%,1,0,1,0.0%,2024,2026,3,0.98,2.4%,2.8%,59.1%,65.1%,48.5%,58.3%,40.9%,62.1%,44.8%
3,Alvaro Guillen Meza [ECU],1,2,33.3%,0,0,0,-,2023,2025,2,1.09,2.7%,4.4%,63.7%,63.9%,51.2%,59.3%,44.3%,58.3%,54.5%
3,Kimmer Coppejans [BEL],0,3,0.0%,2,1,1,50.0%,2025,2025,2,0.90,2.4%,3.3%,61.4%,57.4%,50.6%,54.8%,40.6%,61.5%,47.1%
3,Nikolas Sanchez Izquierdo [ESP],2,1,66.7%,1,1,0,100.0%,2025,2025,3,1.13,3.2%,4.3%,63.8%,64.6%,43.6%,57.0%,48.4%,57.1%,47.5%
3,Joao Lucas Reis Da Silva [BRA],1,2,33.3%,0,0,0,-,2022,2025,3,0.95,5.2%,2.8%,68.2%,60.4%,47.8%,56.4%,41.6%,60.7%,43.5%
3,Juan Estevez [ARG],3,0,100.0%,3,3,0,100.0%,2024,2024,0,,,,,,,,,,
3,Fermin Tenti [ARG],1,2,33.3%,0,0,0,-,2022,2024,0,,,,,,,,,,
