Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
14-May-2001,Antwerp,Clay,F,66,183,(5) Rittner d. (Q) Klara Koukalova [CZE],6-3 6-2,,,,,,,,
24-Jul-2000,Liege 50K,Clay,F,122,80,(3) Justine Henin [BEL] d. Rittner,6-0 3-1 RET,,,,,,,,
20-Feb-1995,Linz,Carpet,F,46,5,(1) Jana Novotna [CZE] d. Rittner,6-7 6-3 6-4,,,,,,,,
26-Jul-1993,San Marino,Clay,F,29,156,Marzia Grossi [ITA] d. (1) Rittner,3-6 7-5 6-1,,,,,,,,
24-Aug-1992,Schenectady,Hard,F,28,32,(3) Rittner d. (4) Brenda Schultz Mccarthy [NED],7-6 6-3,,,,,,,,
23-Sep-1991,St. Petersburg,Carpet,F,67,84,(5) Larisa Savchenko [URS] d. (3) Rittner,3-6 6-3 6-4,,,,,,,,
23-Sep-1991,St. Petersburg,Carpet,F,67,84,(5) Larisa Savchenko [URS] d. (3) Rittner,3-6 6-3 6-4,,,,,,,,
12-Feb-1990,ITF Horsholm,Carpet,F,359,387,(7) Petra Holubova [CZE] d. (5) Rittner,6-4 6-2,,,,,,,,
05-Feb-1990,ITF Stavanger,Carpet,F,359,315,(5) Rittner d. (4) Amy Jonsson Raaholt [NOR],3-6 7-6 6-4,,,,,,,,
06-Nov-1989,ITF Fez,Clay,F,417,,(8) Rittner d. Judith Warringa [NED],6-7 6-3 9-7,,,,,,,,
