Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2024 Seoul R16,L vs Kostyuk,13% (1/8),100% (1/1),1/5,75% (6/8),17% (1/6),0/1,0/0,1/1,0/0,1/1
2024 Wimbledon R128,L vs Minnen,45% (5/11),60% (3/5),1/3,55% (6/11),17% (1/6),1/3,0/1,0/2,0/0,0/1
2023 Wimbledon R128,L vs Krejcikova,10% (1/10),0% (0/1),0/1,40% (4/10),25% (1/4),0/0,0/0,1/3,0/0,1/2
2023 Austin R32,W vs Kovinic,45% (5/11),80% (4/5),2/3,55% (6/11),50% (3/6),2/4,1/1,0/0,1/1,0/0
2022 Wimbledon R16,L vs Niemeier,11% (1/9),100% (1/1),0/4,56% (5/9),20% (1/5),0/1,0/0,1/1,0/0,1/1
2022 Wimbledon R32,W vs Juvan,50% (5/10),80% (4/5),1/2,30% (3/10),33% (1/3),3/4,1/2,0/0,1/2,0/0
2022 Wimbledon R64,W vs Wang,55% (6/11),67% (4/6),1/2,36% (4/11),50% (2/4),1/2,0/1,0/0,0/1,0/0
2022 Wimbledon R128,W vs Korpatsch,31% (5/16),80% (4/5),0/1,19% (3/16),67% (2/3),4/4,2/3,1/1,1/1,1/1
2022 Strasbourg R32,W vs Hobgarski,50% (4/8),100% (4/4),1/1,22% (2/9),50% (1/2),3/3,1/1,0/0,1/1,0/0
2021 US Open R128,L vs Juvan,22% (2/9),100% (2/2),1/5,63% (5/8),0% (0/5),0/2,0/0,1/1,0/0,1/1
2021 Wimbledon R128,L vs Ahn,41% (7/17),86% (6/7),1/4,47% (8/17),38% (3/8),3/5,0/1,2/3,0/1,1/2
2021 Roland Garros R128,L vs Diyas,18% (2/11),100% (2/2),0/2,64% (7/11),43% (3/7),2/2,0/0,1/3,0/0,1/2
2021 Australian Open R64,L vs Kontaveit,13% (2/15),100% (2/2),1/5,40% (6/15),17% (1/6),1/2,0/0,2/2,0/0,0/0
2021 Australian Open R128,W vs Pliskova,17% (2/12),50% (1/2),0/1,17% (2/12),50% (1/2),1/1,0/0,2/2,0/0,0/0
2021 Abu Dhabi R64,W vs Burrage,73% (11/15),55% (6/11),2/4,40% (6/15),33% (2/6),3/4,0/0,1/1,0/0,0/0
2020 Roland Garros R128,L vs Ferro,36% (4/11),50% (2/4),0/3,45% (5/11),40% (2/5),1/2,0/0,3/3,0/0,1/1
2020 Acapulco F,W vs Fernandez,50% (7/14),71% (5/7),0/2,40% (6/15),67% (4/6),5/5,2/3,2/2,1/1,0/0
2020 Australian Open R64,L vs Mertens,29% (2/7),50% (1/2),1/4,75% (6/8),0% (0/6),1/1,0/0,0/2,0/0,0/1
2020 Australian Open R128,W vs Pliskova,54% (7/13),71% (5/7),0/2,15% (2/13),0% (0/2),3/4,1/1,1/1,0/0,0/0
2019 Tianjin F,L vs Peterson,30% (3/10),67% (2/3),0/4,50% (5/10),20% (1/5),0/2,0/0,1/1,0/0,1/1
2024 (2 matches),,31.6%,66.7%,25.0%,63.2%,16.7%,25.0%,0.0%,33.3%,-,50.0%
2023 (2 matches),,28.6%,66.7%,50.0%,47.6%,40.0%,50.0%,100.0%,33.3%,100.0%,50.0%
2022 (5 matches),,38.9%,81.0%,30.0%,30.9%,41.2%,78.6%,57.1%,100.0%,60.0%,100.0%
2021 (6 matches),,32.9%,73.1%,23.8%,43.6%,29.4%,62.5%,0.0%,75.0%,0.0%,60.0%
2020 (4 matches),,44.4%,65.0%,9.1%,40.4%,31.6%,83.3%,75.0%,75.0%,100.0%,50.0%
Career (278 matches),,45.0%,74.9%,32.3%,45.7%,24.1%,63.4%,71.7%,59.6%,69.2%,60.9%
