Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2024 Seoul R16,L vs Kostyuk,0.91,0.52,35.3,2.0,0.0%,44.8%,3.7%,44.4%,41.7%,20.0%
2024 Wimbledon R128,L vs Minnen,0.91,0.75,56.3,3.0,0.0%,53.1%,3.3%,46.7%,34.1%,48.6%
2023 Wimbledon R128,L vs Krejcikova,1.13,0.54,53.4,2.0,0.0%,61.5%,5.7%,51.4%,22.2%,19.2%
2023 Austin R32,W vs Kovinic,1.04,1.25,63.4,2.5,9.1%,72.7%,0.0%,47.5%,41.5%,52.5%
2022 Wimbledon R16,L vs Niemeier,0.99,0.63,49.8,2.2,3.4%,44.8%,0.0%,58.3%,24.1%,40.0%
2022 Wimbledon R32,W vs Juvan,1.10,1.38,50.8,2.7,2.6%,56.4%,3.0%,69.7%,39.4%,54.5%
2022 Wimbledon R64,W vs Wang,1.03,1.27,65.2,2.6,2.7%,56.8%,2.9%,68.6%,49.0%,42.9%
2022 Wimbledon R128,W vs Korpatsch,0.91,1.36,72.1,7.4,8.2%,69.4%,4.4%,77.8%,43.9%,35.2%
2022 Strasbourg R32,W vs Hobgarski,0.96,1.59,53.4,2.6,18.5%,81.5%,3.8%,57.7%,55.6%,44.4%
2021 US Open R128,L vs Juvan,0.98,0.61,46.5,2.2,0.0%,52.0%,0.0%,36.4%,40.7%,28.0%
2021 Wimbledon R128,L vs Ahn,0.86,0.91,86.0,11.9,11.7%,66.7%,9.1%,52.7%,41.1%,44.4%
2021 Roland Garros R128,L vs Diyas,0.97,0.72,57.2,3.2,5.9%,49.0%,4.1%,55.1%,33.3%,37.5%
2021 Australian Open R64,L vs Kontaveit,1.03,0.78,64.1,6.7,5.8%,53.8%,6.3%,56.3%,30.6%,37.8%
2021 Australian Open R128,W vs Pliskova,1.20,1.30,68.9,2.2,17.1%,75.6%,0.0%,56.8%,43.5%,28.6%
2021 Abu Dhabi R64,W vs Burrage,0.95,1.14,94.1,6.3,8.8%,54.4%,3.7%,63.0%,55.8%,43.8%
2020 Roland Garros R128,L vs Ferro,0.88,0.79,64.1,2.8,2.4%,63.4%,0.0%,50.0%,46.2%,29.4%
2020 Acapulco F,W vs Fernandez,0.99,1.22,61.6,2.1,5.2%,72.4%,5.6%,55.6%,48.0%,39.5%
2020 Australian Open R64,L vs Mertens,0.96,0.50,39.0,2.2,4.5%,27.3%,0.0%,45.0%,40.0%,26.3%
2020 Australian Open R128,W vs Pliskova,0.98,1.44,57.1,4.1,15.0%,77.5%,8.6%,57.1%,56.9%,36.7%
2019 Tianjin F,L vs Peterson,0.90,0.73,54.6,2.9,2.5%,55.0%,2.6%,52.6%,35.5%,39.3%
2024 (2 matches),,0.91,0.65,47.6,2.4,0.0%,49.2%,3.5%,45.6%,36.9%,38.6%
2023 (2 matches),,1.07,0.95,59.0,2.2,4.8%,67.5%,2.7%,49.3%,33.8%,39.4%
2022 (5 matches),,0.99,1.21,60.4,2.9,6.6%,61.9%,3.1%,68.1%,43.1%,42.6%
2021 (6 matches),,0.99,0.92,72.8,3.7,8.7%,58.7%,4.5%,55.1%,41.4%,37.8%
2020 (4 matches),,0.96,1.00,57.9,2.6,6.8%,65.2%,4.1%,53.1%,49.4%,34.5%
Career (278 matches),,1.00,0.99,60.9,2.8,4.0%,57.8%,3.3%,55.0%,42.9%,43.5%
