Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,244,114,130,46.7%,272-303,47.3%,2752-2769,49.8%,32-48,40.0%,218,66.5%,33.6%,4.6%,4.9%,59.3%,64.6%,44.3%,56.3%,43.1%,49.8%,0.99
Clay,42,12,30,28.6%,30-61,33.0%,388-463,45.6%,2-6,25.0%,41,53.7%,35.4%,3.4%,4.1%,61.5%,59.5%,43.0%,53.1%,43.4%,48.4%,0.93
Grass,91,41,50,45.1%,96-111,46.4%,981-1024,48.9%,9-10,47.4%,89,70.1%,26.7%,5.4%,3.7%,61.7%,66.7%,45.7%,58.7%,41.0%,49.8%,0.99
Grand Slams,69,23,46,33.3%,61-100,37.9%,721-825,46.6%,9-9,50.0%,66,64.0%,28.5%,4.6%,4.1%,58.7%,63.8%,43.4%,55.4%,41.4%,48.5%,0.93
Premiers,90,33,57,36.7%,81-129,38.6%,943-1085,46.5%,10-14,41.7%,88,62.6%,29.2%,4.3%,4.2%,61.0%,62.7%,44.3%,55.5%,41.5%,48.6%,0.93
Internationals,155,80,75,51.6%,186-175,51.5%,1786-1725,50.9%,22-31,41.5%,149,68.6%,33.4%,5.0%,4.6%,60.4%,65.9%,44.8%,57.6%,43.4%,50.5%,1.02
Finals,5,4,1,80.0%,8-5,61.5%,72-60,54.5%,1-1,50.0%,5,78.9%,29.7%,4.5%,3.1%,63.7%,67.1%,44.9%,59.1%,43.6%,51.9%,1.07
Semi-finals,12,5,7,41.7%,14-14,50.0%,137-137,50.0%,2-1,66.7%,12,72.9%,26.2%,5.7%,3.2%,63.6%,66.7%,46.8%,59.5%,40.6%,50.2%,1.00
Quarter-finals,22,12,10,54.5%,25-24,51.0%,243-243,50.0%,4-3,57.1%,20,72.4%,32.1%,5.0%,5.0%,58.2%,66.0%,45.7%,57.5%,44.1%,50.7%,1.04
vs Righties,340,143,197,42.1%,345-440,43.9%,3671-3860,48.7%,36-58,38.3%,315,65.3%,31.8%,4.6%,4.6%,59.9%,64.3%,44.4%,56.3%,42.4%,49.4%,0.97
vs Lefties,34,21,13,61.8%,47-34,58.0%,411-377,52.2%,7-6,53.8%,30,68.3%,32.8%,5.2%,4.0%,62.4%,66.3%,45.2%,58.4%,43.6%,51.0%,1.05
vs Top 10,23,3,20,13.0%,11-40,21.6%,181-294,38.1%,2-1,66.7%,21,63.1%,21.9%,3.8%,3.9%,64.3%,58.8%,39.4%,51.9%,38.9%,45.5%,0.81
