Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2024 Seoul R16,L vs Kostyuk,4,19,0.2,4.0%,19.0%,3,15,0.2,3.6%,17.9%,3.6%,0.0%,2.3,23.0%,10.0%
2024 Wimbledon R128,L vs Minnen,14,29,0.5,10.0%,20.7%,13,25,0.5,10.4%,20.0%,7.2%,3.2%,0.8,17.9%,22.9%
2023 Wimbledon R128,L vs Krejcikova,10,21,0.5,7.9%,16.5%,8,19,0.4,6.8%,16.2%,5.1%,1.7%,1.0,17.3%,18.1%
2023 Austin R32,W vs Kovinic,24,37,0.6,14.5%,22.4%,20,31,0.6,13.6%,21.1%,8.8%,3.4%,0.5,17.0%,32.1%
2022 Wimbledon R16,L vs Niemeier,13,17,0.8,12.1%,15.9%,12,13,0.9,12.4%,13.4%,8.2%,4.1%,1.3,20.6%,15.9%
2022 Wimbledon R32,W vs Juvan,31,19,1.6,22.5%,13.8%,29,17,1.7,22.7%,13.3%,13.3%,8.6%,1.3,19.6%,15.2%
2022 Wimbledon R64,W vs Wang,21,24,0.9,12.4%,14.1%,19,23,0.8,11.9%,14.5%,7.5%,4.4%,1.2,19.4%,15.9%
2022 Wimbledon R128,W vs Korpatsch,40,36,1.1,19.5%,17.6%,34,35,1.0,18.1%,18.6%,9.6%,7.4%,0.6,10.2%,17.6%
2022 Strasbourg R32,W vs Hobgarski,18,16,1.1,16.8%,15.0%,12,14,0.9,12.5%,14.6%,7.3%,5.2%,0.6,11.2%,17.8%
2021 US Open R128,L vs Juvan,11,19,0.6,11.1%,19.2%,11,16,0.7,12.2%,17.8%,7.8%,3.3%,1.5,20.2%,13.1%
2021 Wimbledon R128,L vs Ahn,45,55,0.8,20.0%,24.4%,33,52,0.6,15.9%,25.0%,10.6%,4.3%,0.4,7.6%,17.3%
2021 Roland Garros R128,L vs Diyas,32,31,1.0,19.4%,18.8%,32,31,1.0,21.1%,20.4%,,,1.9,15.2%,7.9%
2021 Australian Open R64,L vs Kontaveit,20,39,0.5,10.3%,20.1%,20,39,0.5,11.6%,22.7%,,,1.1,18.6%,17.0%
2021 Australian Open R128,W vs Pliskova,30,23,1.3,18.1%,13.9%,30,23,1.3,21.3%,16.3%,,,0.8,9.6%,12.7%
2021 Abu Dhabi R64,W vs Burrage,35,52,0.7,16.6%,24.6%,28,48,0.6,14.4%,24.7%,6.7%,7.2%,0.4,7.6%,20.4%
2020 Roland Garros R128,L vs Ferro,19,25,0.8,12.5%,16.4%,19,25,0.8,13.4%,17.6%,,,0.9,17.1%,18.4%
2020 Acapulco F,W vs Fernandez,37,35,1.1,18.2%,17.2%,31,31,1.0,16.5%,16.5%,11.2%,4.8%,0.8,13.8%,16.3%
2020 Acapulco SF,W vs Wang,25,20,1.3,17.2%,13.8%,17,18,0.9,14.3%,15.1%,10.1%,3.4%,0.8,19.3%,24.1%
2020 Australian Open R64,L vs Mertens,6,18,0.3,7.4%,22.2%,6,18,0.3,8.2%,24.7%,,,1.3,16.0%,12.3%
2020 Australian Open R128,W vs Pliskova,29,24,1.2,16.6%,13.7%,29,24,1.2,19.2%,15.9%,,,0.6,10.9%,19.4%
Career (76 matches),,1485,1990,0.7,13.6%,18.3%,1249,1774,0.7,12.7%,18.0%,5.6%,3.3%,0.8,15.4%,18.7%
