Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2024 Seoul R16,L vs Kostyuk,2.9,2.9,2.9,38.7%,35.5%,50.0%,100.0%,61.5%,10.0%,-2.5,-4.1,0.0,0.0
2023 Austin R32,W vs Kovinic,3.2,3.2,3.1,55.2%,47.6%,76.9%,20.0%,52.8%,4.9%,5.0,4.9,-3.0,-3.1
2022 Wimbledon R128,W vs Korpatsch,4.2,4.4,4.1,57.3%,48.9%,51.7%,63.2%,40.4%,5.7%,10.0,7.4,0.0,0.0
2022 Strasbourg R32,W vs Hobgarski,3.8,3.5,4.2,60.7%,65.5%,46.2%,50.0%,39.6%,8.8%,7.5,12.5,0.5,0.5
2021 Abu Dhabi R64,W vs Burrage,3.8,3.7,3.8,57.9%,51.4%,50.0%,45.5%,56.0%,7.3%,-2.0,-1.1,14.0,10.3
2020 Acapulco F,W vs Fernandez,4.4,4.5,4.4,59.2%,50.0%,56.5%,47.6%,56.7%,15.1%,13.5,6.8,4.5,3.3
2020 Acapulco SF,W vs Wang,3.4,3.9,2.9,54.9%,54.5%,50.0%,36.4%,51.3%,14.4%,6.5,7.4,-1.5,-1.8
2019 Tianjin F,L vs Peterson,4.6,5.1,4.0,40.0%,63.3%,58.8%,33.3%,56.7%,10.1%,-5.5,-3.7,5.0,4.8
2019 Tianjin SF,W vs Kudermetova,3.9,3.9,4.0,54.8%,73.7%,66.7%,57.1%,35.1%,7.2%,10.5,18.8,18.0,18.2
2019 US Open Q1,L vs Bolkvadze,4.5,3.9,5.1,50.8%,47.8%,25.0%,35.3%,57.7%,6.7%,-3.5,-3.1,-3.0,-3.6
2018 Quebec City QF,W vs Marino,3.5,3.6,3.4,56.6%,55.6%,36.4%,75.0%,45.8%,11.9%,10.0,15.4,5.5,7.4
2017 Fed Cup RR,L vs Halep,5.2,5.9,4.4,34.8%,38.1%,57.1%,35.7%,46.1%,20.0%,2.5,2.6,-1.0,-1.0
2017 Indian Wells R64,L vs Konta,3.4,3.1,3.7,48.8%,45.5%,66.7%,50.0%,59.7%,2.7%,-2.0,-1.9,5.0,7.5
2016 Roland Garros R128,W vs Gibbs,5.5,5.7,5.2,51.8%,62.5%,57.1%,51.4%,54.4%,8.5%,2.5,1.0,12.5,6.5
2016 Miami R16,L vs Halep,3.9,4.2,3.6,42.9%,23.3%,72.7%,83.3%,46.1%,9.0%,-5.0,-5.4,-6.0,-5.9
2016 Hobart R32,W vs Pereira,4.2,4.2,4.4,66.2%,50.0%,50.0%,60.0%,49.7%,4.0%,11.0,12.0,-1.0,-1.1
2015 Eastbourne R64,W vs Lepchenko,4.3,4.5,4.1,58.2%,48.6%,63.2%,40.0%,60.2%,4.9%,-7.5,-5.0,1.0,1.1
2015 Birmingham R64,L vs Krunic,3.5,3.3,3.6,42.6%,67.6%,38.9%,75.0%,54.7%,5.2%,-0.5,-0.5,-1.0,-1.1
2015 Roland Garros R128,W vs Johansson,3.7,3.6,3.9,62.1%,46.0%,58.3%,25.0%,48.5%,6.9%,7.0,8.6,3.0,3.2
2015 Indian Wells R32,W vs Radwanska,4.6,4.5,4.7,54.4%,60.0%,46.2%,45.0%,47.8%,7.0%,9.5,8.9,2.0,1.8
Career (27 matches),,4.1,4.2,4.1,51.3%,50.4%,55.0%,48.8%,51.9%,8.1%,3.1,2.7,1.7,1.7
