Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2024 Seoul R16,L vs Kostyuk,30% (3/10),100% (1/1),0/0,0/0,38% (3/8),3/5,1/2,- (0/0),- (0/0)
2024 Wimbledon R128,L vs Minnen,46% (6/13),38% (3/8),0/0,0/0,38% (3/8),0/2,0/1,- (0/0),- (0/0)
2023 Wimbledon R128,L vs Krejcikova,47% (7/15),0% (0/2),0/0,0/0,63% (5/8),3/5,3/4,- (0/0),- (0/0)
2023 Austin R32,W vs Kovinic,53% (8/15),44% (4/9),2/6,1/3,67% (6/9),0/0,0/0,100% (5/5),50% (2/4)
2022 Wimbledon R16,L vs Niemeier,71% (5/7),50% (1/2),0/0,0/0,43% (3/7),2/4,2/3,- (0/0),- (0/0)
2022 Wimbledon R32,W vs Juvan,80% (8/10),67% (4/6),2/5,1/1,75% (6/8),0/0,0/0,43% (3/7),71% (5/7)
2022 Wimbledon R64,W vs Wang,69% (9/13),24% (4/17),2/6,1/3,71% (5/7),0/0,0/0,- (0/0),- (0/0)
2022 Wimbledon R128,W vs Korpatsch,75% (15/20),44% (4/9),2/6,1/2,75% (3/4),0/1,0/0,50% (4/8),38% (3/8)
2022 Strasbourg R32,W vs Hobgarski,67% (8/12),80% (4/5),2/2,1/1,80% (4/5),0/0,0/0,- (0/0),- (0/0)
2021 US Open R128,L vs Juvan,43% (3/7),67% (2/3),0/0,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
2021 Wimbledon R128,L vs Ahn,67% (12/18),75% (6/8),1/2,0/1,55% (6/11),3/5,0/1,60% (3/5),0% (0/5)
2021 Roland Garros R128,L vs Diyas,35% (7/20),67% (2/3),0/0,0/0,73% (11/15),1/3,1/2,- (0/0),- (0/0)
2021 Australian Open R64,L vs Kontaveit,59% (10/17),33% (2/6),1/1,0/0,29% (2/7),0/2,0/1,67% (4/6),50% (3/6)
2021 Australian Open R128,W vs Pliskova,69% (11/16),20% (1/5),2/2,1/1,67% (2/3),0/0,0/0,60% (6/10),73% (8/11)
2021 Abu Dhabi R64,W vs Burrage,52% (11/21),43% (6/14),2/3,1/2,60% (6/10),0/1,0/0,- (0/0),- (0/0)
2020 Roland Garros R128,L vs Ferro,67% (8/12),50% (2/4),0/0,0/0,70% (7/10),4/6,0/1,33% (2/6),40% (2/5)
2020 Acapulco F,W vs Fernandez,57% (13/23),56% (5/9),2/11,1/10,75% (6/8),5/6,0/0,56% (5/9),33% (3/9)
2020 Australian Open R64,L vs Mertens,100% (2/2),33% (1/3),0/0,0/0,25% (2/8),2/4,1/2,- (0/0),- (0/0)
2020 Australian Open R128,W vs Pliskova,65% (11/17),45% (5/11),2/2,1/1,50% (2/4),0/1,0/0,- (0/0),- (0/0)
2019 Tianjin F,L vs Peterson,40% (6/15),50% (2/4),0/0,0/0,60% (6/10),0/2,0/1,- (0/0),- (0/0)
2024 (2 matches),,39.1%,44.4%,-,-,37.5%,42.9%,33.3%,-,-
2023 (2 matches),,50.0%,36.4%,33.3%,33.3%,64.7%,60.0%,75.0%,100.0%,50.0%
2022 (5 matches),,72.6%,43.6%,42.1%,57.1%,67.7%,40.0%,66.7%,46.7%,53.3%
2021 (6 matches),,54.5%,48.7%,75.0%,50.0%,54.7%,30.8%,20.0%,61.9%,50.0%
2020 (4 matches),,63.0%,48.1%,30.8%,18.2%,56.7%,64.7%,33.3%,46.7%,35.7%
Career (278 matches),,56.1%,45.9%,50.7%,45.4%,56.3%,46.4%,48.3%,54.8%,44.0%
