Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,6,4,2,66.7%,9-7,56.3%,70-69,50.4%,0-0,-,0,,,,,,,,,,,,SF (W25 Monzon)
2022,16,8,8,50.0%,18-17,51.4%,168-171,49.6%,4-3,57.1%,0,,,,,,,,,,,,SF (W25 Bendigo)
2021,22,16,6,72.7%,31-14,68.9%,243-177,57.9%,3-0,100.0%,0,,,,,,,,,,,,F (2x)
2020,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,0,,,,,,,,,,,,R32 (W60 Burnie)
2019,31,14,17,45.2%,34-39,46.6%,330-343,49.0%,3-5,37.5%,3,58.6%,33.3%,2.0%,4.0%,63.0%,60.3%,43.2%,54.0%,42.6%,48.6%,0.93,
2018,46,30,16,65.2%,66-42,61.1%,548-485,53.0%,9-6,60.0%,0,,,,,,,,,,,,F (5x)
2017,26,14,12,53.8%,30-27,52.6%,271-271,50.0%,4-4,50.0%,0,,,,,,,,,,,,F (Gatineau $25K)
2016,14,12,2,85.7%,25-5,83.3%,162-98,62.3%,1-0,100.0%,0,,,,,,,,,,,,W (Brussels $10K)
2015,6,3,3,50.0%,9-6,60.0%,80-60,57.1%,1-1,50.0%,0,,,,,,,,,,,,QF (Bethany Beach DE $10K)
2014,14,6,8,42.9%,17-17,50.0%,159-168,48.6%,3-3,50.0%,0,,,,,,,,,,,,QF (2x)
2013,10,5,5,50.0%,14-13,51.9%,128-127,50.2%,4-0,100.0%,0,,,,,,,,,,,,QF (2x)
2012,1,0,1,0.0%,1-2,33.3%,14-17,45.2%,0-0,-,0,,,,,,,,,,,,R32 (Bundaberg 25K)
Career,193,112,81,58.0%,254-191,57.1%,2180-1998,52.2%,32-22,59.3%,3,58.6%,33.3%,2.0%,4.0%,63.0%,60.3%,43.2%,54.0%,42.6%,48.6%,0.93,
