Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2021 Wimbledon R128,L vs Burel,36% (4/11),0% (0/4),0/0,0/0,56% (5/9),2/4,2/3,- (0/0),- (0/0)
2020 Strasbourg R32,L vs Sabalenka,100% (5/5),33% (2/6),0/0,0/0,43% (3/7),2/4,1/2,- (0/0),- (0/0)
2019 W100 Bonita Springs FL R32,L vs Zarazua,62% (8/13),27% (4/15),1/1,0/0,50% (5/10),3/5,3/4,- (0/0),- (0/0)
2019 W100 Charleston SC R32,L vs Parks,50% (7/14),50% (5/10),1/1,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
2019 W80 Charlottesville VA R32,L vs Muhammad,30% (3/10),29% (2/7),0/0,0/0,57% (8/14),2/4,0/1,- (0/0),- (0/0)
2019 W25 Pelham AL R16,L vs Chang,40% (4/10),50% (2/4),0/0,0/0,62% (8/13),4/6,0/1,17% (1/6),60% (3/5)
2019 W25 Pelham AL R32,W vs Simion,56% (5/9),70% (7/10),2/6,1/1,25% (1/4),0/0,0/0,- (0/0),- (0/0)
2019 W80 Palm Harbor FL QF,L vs Gibbs,25% (3/12),17% (1/6),0/0,0/0,29% (2/7),3/5,3/4,- (0/0),- (0/0)
2019 W80 Palm Harbor FL R16,W vs Pigossi,60% (6/10),55% (6/11),2/2,1/1,33% (2/6),0/0,0/0,- (0/0),- (0/0)
2019 W80 Palm Harbor FL R32,W vs Amanmuradova,75% (6/8),75% (6/8),2/2,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 W25 Canberra R16,L vs Fernandez,46% (6/13),17% (2/12),0/0,0/0,67% (8/12),0/2,0/1,0% (0/5),60% (3/5)
2019 W25 Mildura R16,W vs Bai,50% (13/26),50% (6/12),2/10,1/5,67% (6/9),1/2,0/0,33% (2/6),50% (3/6)
2019 W25 Mildura R32,W vs Tjandramulia,80% (8/10),67% (4/6),2/3,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2019 W60 Launceston R32,L vs Podoroska,83% (5/6),50% (1/2),0/0,0/0,69% (9/13),5/7,4/5,- (0/0),- (0/0)
2019 W60 Burnie R32,L vs Wang,39% (9/23),36% (5/14),1/4,0/0,54% (7/13),0/2,0/1,- (0/0),- (0/0)
2019 Australian Open R128,L vs Wang,75% (3/4),50% (1/2),0/0,0/0,38% (3/8),0/2,0/1,- (0/0),- (0/0)
2019 Hobart R32,L vs Parmentier,52% (12/23),20% (2/10),1/2,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2018 Australian Open Q1,L vs Grammatikopoulou,45% (9/20),67% (2/3),1/1,0/0,64% (7/11),1/3,0/1,- (0/0),- (0/0)
2018 Sydney R16,L vs Barty,50% (6/12),50% (1/2),0/0,0/0,56% (5/9),2/4,0/1,67% (4/6),0% (0/5)
2017 Bendigo $60K R32,L vs Zidansek,100% (3/3),60% (3/5),0/0,0/0,45% (5/11),1/3,1/2,- (0/0),- (0/0)
2021 (1 matches),,36.4%,0.0%,-,-,55.6%,50.0%,66.7%,-,-
2020 (1 matches),,100.0%,33.3%,-,-,42.9%,50.0%,50.0%,-,-
2019 (15 matches),,51.3%,41.9%,45.2%,55.6%,51.6%,46.2%,50.0%,17.6%,56.3%
2018 (2 matches),,46.9%,60.0%,100.0%,-,60.0%,42.9%,0.0%,66.7%,0.0%
2017 (17 matches),,57.6%,50.8%,61.1%,57.9%,58.7%,50.0%,45.5%,55.6%,45.7%
Career (55 matches),,55.8%,48.9%,54.9%,59.2%,53.9%,49.1%,50.0%,48.6%,47.8%
