Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2020 Strasbourg R32,L vs Sabalenka,72.4%,42.9%,1.7%,0/1,2.62,7.1%,71.4%,44.0%,0.0%,2.79,12.5%,81.0%,41.2%,4.8%,2.40,0.0%
2019 Hobart R32,L vs Parmentier,62.7%,48.4%,2.9%,2/1,2.29,6.7%,58.2%,43.6%,1.5%,2.28,11.6%,78.1%,56.0%,6.3%,2.30,0.0%
Career (2 matches),,66.3%,46.2%,2.5%,50.0%,2.38,6.8%,62.7%,43.8%,1.0%,2.42,11.9%,79.2%,50.0%,5.7%,2.33,0.0%
