Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2020 Strasbourg R32,L vs Sabalenka,27.7%,36.2%,46.4%,20.0%,35.0%,37.5%,50.0%,62.5%,75.0%,42.9%,47.6%,58.3%,25.0%,76.9%,100.0%,164
2019 Hobart R32,L vs Parmentier,30.7%,39.5%,42.7%,39.4%,49.3%,39.5%,35.1%,58.8%,33.3%,17.9%,25.6%,46.9%,30.0%,84.2%,100.0%,8
Career (2 matches),,29.8%,38.5%,43.7%,35.2%,46.2%,39.0%,38.8%,59.5%,57.1%,26.7%,33.3%,50.0%,28.6%,81.3%,100.0%,68
