Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Dubai SF,L vs Medvedev,0.84,0.31,40.3,2.2,12.1%,54.5%,6.5%,58.1%,18.2%,14.3%
2026 Rotterdam F,L vs De Minaur,0.78,0.48,38.0,2.1,4.2%,62.5%,4.8%,47.6%,17.9%,39.1%
2026 Rotterdam SF,W vs Bublik,1.04,3.09,36.7,2.2,23.8%,90.5%,10.5%,73.7%,56.5%,47.6%
2026 Rotterdam QF,W vs Griekspoor,1.15,1.92,47.6,2.4,20.0%,80.0%,7.1%,71.4%,42.9%,36.4%
2026 Rotterdam R16,W vs Medjedovic,1.21,1.65,44.3,2.1,13.8%,65.5%,18.5%,81.5%,22.9%,51.6%
2026 Montpellier F,W vs Mannarino,1.14,1.93,49.2,2.0,29.0%,87.1%,14.8%,70.4%,28.6%,42.9%
2025 Tour Finals SF,L vs Alcaraz,0.87,0.53,43.7,2.1,3.3%,66.7%,14.8%,48.1%,25.9%,25.0%
2025 Tour Finals RR,L vs Sinner,0.97,0.42,46.8,2.1,8.1%,48.6%,17.6%,61.8%,21.4%,17.4%
2025 Tour Finals RR,W vs Shelton,1.05,1.36,77.3,7.6,16.3%,73.5%,6.8%,79.5%,30.4%,31.3%
2025 Tour Finals RR,W vs Zverev,1.21,1.46,63.5,2.4,18.4%,71.1%,11.4%,71.4%,34.1%,35.1%
2025 Paris F,L vs Sinner,0.90,0.47,50.8,2.1,8.1%,70.3%,13.9%,66.7%,15.6%,17.2%
2025 Paris SF,W vs Bublik,1.19,1.51,52.4,2.2,14.7%,70.6%,25.9%,70.4%,41.7%,33.3%
2025 Paris QF,W vs Vacherot,1.21,3.86,35.4,2.1,4.8%,95.2%,11.1%,72.2%,48.4%,50.0%
2025 Brussels F,W vs Lehecka,0.98,1.45,60.9,2.4,20.8%,75.5%,12.5%,79.2%,31.7%,35.8%
2025 US Open SF,L vs Sinner,0.96,0.72,38.3,2.2,8.8%,70.2%,7.4%,53.7%,29.3%,27.5%
2025 US Open QF,W vs De Minaur,1.06,1.15,50.7,5.2,10.3%,65.4%,20.0%,62.9%,29.1%,49.4%
2025 Cincinnati QF,L vs Sinner,1.21,0.53,38.7,2.1,0.0%,30.4%,0.0%,40.9%,23.8%,33.3%
2025 Stuttgart SF,L vs Fritz,0.80,0.40,53.4,2.1,30.6%,77.8%,16.1%,64.5%,16.1%,11.5%
2025 Stuttgart R16,W vs Mpetshi Perricard,1.24,2.06,39.7,2.2,7.4%,77.8%,4.3%,78.3%,28.1%,46.4%
2025 Roland Garros R128,L vs Arnaldi,0.77,0.86,39.7,15.1,4.2%,61.1%,6.2%,69.2%,33.7%,44.6%
2026 (6 matches),,1.05,1.23,43.3,2.2,17.3%,72.8%,10.5%,67.3%,30.9%,39.5%
2025 (19 matches),,1.01,1.07,52.2,2.5,12.5%,68.6%,12.3%,67.4%,32.4%,35.4%
2024 (17 matches),,0.94,0.82,46.7,2.7,10.3%,60.3%,10.0%,64.9%,33.6%,32.3%
2023 (15 matches),,0.99,0.99,49.4,2.6,12.6%,69.4%,9.6%,63.2%,32.7%,34.5%
2022 (33 matches),,0.99,1.13,50.5,2.5,16.6%,68.3%,14.8%,68.6%,34.8%,37.1%
Career (220 matches),,1.01,1.02,50.8,2.6,11.1%,66.0%,9.9%,63.9%,34.5%,36.7%
