Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
09-Feb-2026,Rotterdam,Hard,F,6,8,(1) Alex De Minaur [AUS] d. (2) Auger Aliassime,6-3 6-2,0.62,4.4%,6.7%,48.9%,81.8%,30.4%,2/5,1:18
02-Feb-2026,Montpellier,Hard,F,8,70,(1) Auger Aliassime d. Adrian Mannarino [FRA],6-3 7-6(4),1.69,22.4%,1.7%,77.6%,86.7%,53.8%,0/0,1:35
27-Oct-2025,Paris Masters,Hard,F,10,2,(2) Jannik Sinner [ITA] d. (9) Auger Aliassime,6-4 7-6(4),0.52,11.0%,2.7%,64.4%,80.9%,46.2%,5/6,1:52
13-Oct-2025,Brussels,Hard,F,13,17,(2) Auger Aliassime d. (3) Jiri Lehecka [CZE],7-6(2) 6-7(6) 6-2,1.48,16.8%,1.0%,83.2%,78.6%,70.6%,3/3,2:34
24-Feb-2025,Dubai,Hard,F,21,11,(4) Stefanos Tsitsipas [GRE] d. Auger Aliassime,6-3 6-3,0.83,7.7%,3.8%,65.4%,70.6%,38.9%,3/6,1:28
27-Jan-2025,Montpellier,Hard,F,23,102,(2) Auger Aliassime d. (Q) Aleksandar Kovacevic [USA],6-2 6-7(7) 7-6(2),1.14,18.1%,1.0%,74.3%,78.2%,63.0%,1/1,2:39
06-Jan-2025,Adelaide,Hard,F,29,22,(5) Auger Aliassime d. (2) Sebastian Korda [USA],6-3 3-6 6-1,1.73,13.9%,5.6%,56.9%,82.9%,64.5%,4/5,1:49
22-Apr-2024,Madrid Masters,Clay,F,35,8,(7) Andrey Rublev [RUS] d. Auger Aliassime,4-6 7-5 7-5,0.72,11.4%,4.1%,68.3%,71.4%,35.9%,8/11,2:48
23-Oct-2023,Basel,Hard,F,19,11,(6) Auger Aliassime d. (4) Hubert Hurkacz [POL],7-6(3) 7-6(5),2.47,19.7%,3.0%,68.2%,93.3%,71.4%,0/0,1:55
24-Oct-2022,Basel,Hard,F,9,25,(3) Auger Aliassime d. Holger Rune [DEN],6-3 7-5,1.51,17.5%,4.8%,73.0%,78.3%,64.7%,3/3,1:39
