Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Dubai SF,L vs Medvedev,23,32,0.7,21.5%,29.9%,17,30,0.6,18.9%,33.3%,10.0%,2.2%,2.2,27.1%,12.1%
2026 Rotterdam F,L vs De Minaur,8,25,0.3,8.3%,26.0%,6,22,0.3,6.7%,24.7%,5.6%,1.1%,0.6,11.5%,19.8%
2026 Rotterdam SF,W vs Bublik,25,11,2.3,29.8%,13.1%,18,8,2.3,26.1%,11.6%,20.3%,4.3%,0.3,4.8%,15.5%
2026 Rotterdam QF,W vs Griekspoor,26,17,1.5,19.8%,13.0%,17,14,1.2,15.0%,12.4%,14.2%,0.9%,0.4,8.4%,19.1%
2026 Rotterdam R16,W vs Medjedovic,19,11,1.7,15.6%,9.0%,10,10,1.0,9.4%,9.4%,6.6%,2.8%,0.8,13.9%,17.2%
2026 Montpellier F,W vs Mannarino,35,15,2.3,28.9%,12.4%,22,14,1.6,21.6%,13.7%,14.7%,6.9%,0.9,10.7%,11.6%
2025 Tour Finals SF,L vs Alcaraz,21,21,1.0,19.4%,19.4%,16,20,0.8,16.7%,20.8%,3.1%,5.2%,2.3,32.4%,13.9%
2025 Tour Finals RR,W vs Zverev,25,26,1.0,16.6%,17.2%,14,26,0.5,10.9%,20.2%,6.2%,3.1%,1.0,16.6%,16.6%
2025 Tour Finals RR,W vs Shelton,40,19,2.1,20.3%,9.6%,29,18,1.6,16.6%,10.3%,11.4%,3.4%,1.0,13.7%,13.7%
2025 Tour Finals RR,L vs Sinner,17,29,0.6,13.9%,23.8%,8,27,0.3,7.5%,25.5%,5.7%,0.9%,1.1,13.1%,11.5%
2025 Paris Masters F,L vs Sinner,34,29,1.2,25.4%,21.6%,26,27,1.0,22.4%,23.3%,10.3%,0.9%,2.5,27.6%,11.2%
2025 Paris Masters SF,W vs Bublik,31,14,2.2,23.8%,10.8%,19,12,1.6,17.6%,11.1%,15.7%,1.9%,0.9,11.5%,12.3%
2025 Paris Masters QF,W vs Vacherot,22,8,2.8,22.0%,8.0%,19,8,2.4,21.1%,8.9%,17.8%,3.3%,0.6,10.0%,17.0%
2025 Brussels F,W vs Lehecka,36,25,1.4,16.8%,11.7%,19,24,0.8,10.4%,13.1%,8.7%,0.5%,0.9,12.1%,14.0%
2025 US Open SF,L vs Sinner,30,58,0.5,13.6%,26.4%,21,53,0.4,11.0%,27.7%,8.9%,2.1%,1.0,13.6%,13.6%
2025 US Open QF,W vs De Minaur,50,86,0.6,16.1%,27.7%,28,75,0.4,10.8%,28.8%,7.3%,1.9%,0.5,8.7%,17.1%
2025 Cincinnati Masters QF,L vs Sinner,6,35,0.2,7.1%,41.7%,6,27,0.2,8.3%,37.5%,4.2%,2.8%,0.6,9.5%,15.5%
2025 Stuttgart SF,L vs Fritz,24,26,0.9,19.4%,21.0%,8,25,0.3,8.4%,26.3%,7.4%,1.1%,2.4,17.7%,7.3%
2025 Stuttgart R16,W vs Mpetshi Perricard,26,11,2.4,23.6%,10.0%,23,9,2.6,24.5%,9.6%,6.4%,1.1%,1.6,32.7%,20.9%
2025 Roland Garros R128,L vs Arnaldi,64,59,1.1,20.7%,19.1%,57,52,1.1,20.4%,18.6%,13.6%,3.9%,0.8,15.2%,18.4%
Career (164 matches),,4792,4937,1.0,18.1%,18.6%,3290,4299,0.8,14.4%,18.8%,9.0%,2.8%,0.9,13.7%,14.7%
