Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2026 Dubai SF,L vs Medvedev,15.5%,44.4%,21.5%,60.9%,8.6%,13.6%,8.3%,1.9%,9.1%,1.7%,0.0%,45,4
2026 Rotterdam F,L vs De Minaur,0.0%,-,7.3%,71.4%,8.8%,9.5%,12.5%,0.0%,0.0%,0.0%,-,-68,-29
2026 Rotterdam SF,W vs Bublik,0.0%,-,14.3%,91.7%,34.0%,30.8%,57.1%,16.7%,50.0%,0.0%,-,92,160
2026 Rotterdam QF,W vs Griekspoor,0.0%,-,9.2%,66.7%,28.8%,12.5%,40.0%,3.7%,20.0%,0.0%,-,48,77
2026 Rotterdam R16,W vs Medjedovic,0.0%,-,9.0%,81.8%,24.6%,38.9%,0.0%,9.7%,33.3%,0.0%,-,-6,12
2026 Montpellier F,W vs Mannarino,0.0%,-,9.1%,90.9%,24.1%,50.0%,40.0%,18.4%,85.7%,0.0%,-,44,55
2025 Tour Finals SF,L vs Alcaraz,11.5%,100.0%,14.8%,62.5%,13.3%,9.5%,0.0%,7.0%,25.0%,0.0%,-,48,-15
2025 Tour Finals RR,W vs Zverev,3.2%,50.0%,7.9%,75.0%,14.7%,35.0%,11.1%,7.1%,16.7%,0.8%,50.0%,4,20
2025 Tour Finals RR,W vs Shelton,3.7%,0.0%,13.2%,80.8%,14.3%,24.0%,0.0%,15.6%,0.0%,0.0%,-,11,11
2025 Tour Finals RR,L vs Sinner,11.3%,42.9%,12.3%,66.7%,12.5%,33.3%,0.0%,5.8%,0.0%,0.0%,-,115,75
2025 Paris F,L vs Sinner,3.1%,100.0%,9.7%,53.8%,21.2%,25.7%,40.0%,1.3%,0.0%,0.9%,0.0%,-2,-30
2025 Paris SF,W vs Bublik,2.0%,0.0%,11.5%,66.7%,29.6%,56.3%,0.0%,16.0%,20.0%,1.5%,50.0%,64,79
2025 Paris QF,W vs Vacherot,0.0%,-,9.0%,100.0%,29.7%,50.0%,25.0%,3.0%,25.0%,1.2%,0.0%,9,12
2025 Brussels F,W vs Lehecka,7.1%,50.0%,12.1%,65.4%,15.3%,22.6%,0.0%,18.4%,28.6%,1.3%,33.3%,38,70
2025 US Open SF,L vs Sinner,12.7%,69.2%,13.6%,73.3%,16.6%,34.2%,22.2%,3.1%,0.0%,1.1%,0.0%,9,48
2025 US Open QF,W vs De Minaur,5.6%,85.7%,9.6%,76.7%,14.7%,22.6%,18.5%,5.7%,14.3%,0.4%,50.0%,44,94
2025 Cincinnati QF,L vs Sinner,0.0%,-,8.3%,71.4%,11.6%,16.7%,33.3%,2.9%,0.0%,1.8%,0.0%,113,122
2025 Stuttgart SF,L vs Fritz,0.0%,-,3.2%,50.0%,30.0%,25.0%,0.0%,5.0%,0.0%,0.9%,0.0%,101,170
2025 Stuttgart R16,W vs Mpetshi Perricard,0.0%,-,4.5%,40.0%,28.2%,13.3%,50.0%,0.0%,0.0%,0.0%,-,74,-24
2025 Roland Garros R128,L vs Arnaldi,5.4%,71.4%,16.2%,64.0%,17.4%,22.6%,10.0%,4.8%,23.5%,1.3%,66.7%,-1,9
Career (144 matches),,2.2%,71.7%,10.7%,69.7%,15.5%,21.2%,12.8%,6.3%,20.9%,0.9%,33.4%,11,34
