Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2020 W25 Kazan F,L vs Zakharova,43% (3/7),33% (2/6),0/0,0/0,58% (7/12),3/5,2/3,- (0/0),- (0/0)
2019 W25 Grodzisk Mazowiecki QF,W vs Hertel,46% (12/26),38% (6/16),2/12,1/6,60% (6/10),0/1,0/0,50% (3/6),20% (1/5)
2019 W60 Stare Splavy R16,L vs Andrei,75% (3/4),100% (3/3),0/0,0/0,54% (7/13),1/3,0/1,- (0/0),- (0/0)
2019 W25 Rome R16,W vs Cristian,38% (6/16),60% (6/10),2/5,1/1,80% (4/5),0/0,0/0,- (0/0),- (0/0)
2019 W25 Rome R32,W vs Lukas,42% (5/12),73% (8/11),2/4,1/3,45% (5/11),0/0,0/0,- (0/0),- (0/0)
2019 W60 Wiesbaden QF,L vs Blinkova,50% (4/8),47% (7/15),1/1,0/0,47% (8/17),0/2,0/1,- (0/0),- (0/0)
2019 W60 Wiesbaden R16,W vs Zaja,59% (10/17),50% (6/12),2/2,1/1,43% (3/7),2/3,0/0,- (0/0),- (0/0)
2019 W60 Wiesbaden R32,W vs Lopatetskaya,86% (6/7),75% (6/8),2/2,1/1,40% (2/5),0/0,0/0,- (0/0),- (0/0)
2019 W25 Chiasso R32,L vs Salden,47% (7/15),71% (5/7),1/1,0/0,44% (4/9),0/2,0/1,20% (1/5),40% (2/5)
2019 W25 Obidos QF,L vs Bolkvadze,69% (9/13),100% (2/2),1/1,0/0,71% (10/14),1/3,1/2,- (0/0),- (0/0)
2019 W25 Obidos R16,W vs Anshba,58% (7/12),55% (6/11),2/3,1/1,64% (7/11),0/0,0/0,- (0/0),- (0/0)
2019 W25 Nishi Tama QF,L vs Gatto Monticone,50% (1/2),11% (1/9),0/0,0/0,25% (2/8),1/3,1/2,- (0/0),- (0/0)
2019 W25 Yokohama R32,L vs Lee,73% (8/11),45% (5/11),1/1,0/0,45% (5/11),3/5,2/3,- (0/0),- (0/0)
2019 W25 Moscow QF,L vs Rybakina,50% (4/8),0% (0/2),0/0,0/0,43% (3/7),3/5,3/4,- (0/0),- (0/0)
2019 W25 Moscow R32,W vs Fomina,58% (11/19),31% (4/13),2/8,1/3,57% (4/7),1/2,0/0,- (0/0),- (0/0)
2019 W25 Trnava QF,L vs Cadantu Ignatik,53% (9/17),42% (5/12),1/2,0/0,22% (2/9),1/3,1/2,100% (5/5),33% (2/6)
2019 W25 Trnava R32,W vs Stara,80% (8/10),40% (4/10),2/3,1/2,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 W25 Trnava QF,L vs Kucova,44% (4/9),33% (1/3),0/0,0/0,33% (2/6),1/3,0/1,- (0/0),- (0/0)
2019 W25 Trnava R16,W vs Ghioroaie,81% (13/16),33% (4/12),2/2,1/1,70% (7/10),2/3,2/2,- (0/0),- (0/0)
2018 Tashkent R32,L vs Schmiedlova,33% (2/6),33% (1/3),0/0,0/0,58% (7/12),3/5,1/2,- (0/0),- (0/0)
2020 (1 matches),,42.9%,33.3%,-,-,58.3%,60.0%,66.7%,-,-
2019 (18 matches),,57.2%,47.3%,48.9%,47.4%,50.6%,42.1%,52.6%,56.3%,31.3%
2018 (3 matches),,27.3%,33.3%,-,-,43.8%,50.0%,40.0%,-,-
2017 (56 matches),,53.3%,54.5%,52.1%,55.1%,57.0%,48.1%,43.8%,43.5%,48.5%
2016 (18 matches),,61.7%,47.9%,52.4%,71.4%,41.3%,45.7%,27.3%,51.9%,67.9%
Career (125 matches),,53.9%,52.1%,53.9%,57.7%,50.7%,44.7%,44.3%,47.1%,51.9%
