Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2020 ITF Kazan F,L vs Zakharova,81.2%,50.0%,5.8%,2/2,2.67,1.9%,85.2%,47.8%,3.7%,2.74,4.2%,76.9%,60.0%,15.4%,2.61,0.0%
Career (1 matches),,81.2%,50.0%,5.8%,50.0%,2.67,1.9%,85.2%,47.8%,3.7%,2.74,4.2%,76.9%,60.0%,15.4%,2.61,0.0%
