Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),1126,13,,,,,,,,,,,,
2025,1129,13,,,,,,,,,,
2024,360,172,335,1394,366,1319,270,1390,,,1270,18
2023,256,295,,,,,,,,,,
2022,909,18,,,,,,,,,,
2021,383,153,,,,,,,,,,
2020,265,238,,,,,,,,,406,175
2019,280,203,291,1367,275,1351,277,1313,225,1334,516,100
2018,210,283,219,1442,215,1404,203,1370,,,,
2017,262,204,,,,,,,,,933,19
2016,431,78,,,,,,,,,652,49
2015,533,50,,,,,,,,,,
2014,859,14,,,,,,,,,,
2013,910,16,,,,,,,,,,
2012,860,16,,,,,,,,,,
