Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2020 W25 Kazan F,L vs Zakharova,0.94,0.75,51.5,2.5,2.9%,42.9%,0.0%,51.5%,47.2%,36.4%
2019 W25 Grodzisk Mazowiecki QF,W vs Hertel,1.02,1.14,64.3,8.2,-,60.9%,-,54.1%,44.8%,50.8%
2019 W60 Stare Splavy R16,L vs Andrei,0.95,0.71,48.9,3.2,-,44.8%,-,40.0%,44.4%,40.9%
2019 W25 Rome R16,W vs Cristian,1.05,1.65,38.9,2.0,6.5%,64.5%,0.0%,53.3%,60.0%,69.6%
2019 W25 Rome R32,W vs Lukas,1.18,1.32,60.2,2.1,0.0%,41.7%,0.0%,52.8%,62.9%,54.8%
2019 W60 Wiesbaden QF,L vs Blinkova,0.94,0.82,59.7,2.5,0.0%,41.5%,2.6%,42.1%,46.7%,55.0%
2019 W60 Wiesbaden R16,W vs Zaja,1.04,1.26,65.8,5.0,2.2%,57.8%,7.1%,64.3%,47.6%,47.5%
2019 W60 Wiesbaden R32,W vs Lopatetskaya,1.13,1.50,44.0,2.2,0.0%,55.6%,4.2%,62.5%,56.3%,53.3%
2019 W25 Chiasso R32,L vs Salden,0.86,0.83,61.9,19.1,4.4%,55.6%,4.5%,47.7%,41.9%,52.6%
2019 W25 Obidos QF,L vs Bolkvadze,0.88,0.74,58.2,2.2,4.2%,50.0%,7.0%,67.4%,38.5%,31.4%
2019 W25 Obidos R16,W vs Anshba,1.08,1.33,57.7,2.2,2.4%,48.8%,8.3%,61.1%,54.8%,57.1%
2019 W25 Nishi Tama QF,L vs Gatto Monticone,1.05,0.53,36.4,2.0,0.0%,30.0%,0.0%,23.5%,41.7%,31.8%
2019 W25 Yokohama R32,L vs Lee,0.94,0.86,79.7,16.6,2.2%,57.8%,2.4%,46.3%,42.3%,44.9%
2019 W25 Moscow QF,L vs Rybakina,0.90,0.54,37.9,2.3,8.0%,48.0%,8.3%,50.0%,29.6%,32.0%
2019 W25 Moscow R32,W vs Fomina,1.04,1.24,61.1,4.0,6.7%,57.8%,4.8%,66.7%,50.9%,39.2%
2019 W25 Trnava QF,L vs Cadantu Ignatik,0.99,0.89,81.9,3.1,3.8%,62.3%,0.0%,44.0%,45.2%,39.0%
2019 W25 Trnava R32,W vs Stara,1.18,2.69,32.4,2.2,9.1%,77.3%,0.0%,78.9%,46.4%,53.8%
2019 W25 Trnava QF,L vs Kucova,0.93,0.67,47.3,2.7,0.0%,57.7%,0.0%,34.8%,34.3%,42.4%
2019 W25 Trnava R16,W vs Ghioroaie,1.04,1.19,82.4,13.5,5.8%,67.3%,8.9%,64.4%,46.9%,30.4%
2018 Tashkent R32,L vs Schmiedlova,0.95,0.59,38.0,2.1,0.0%,43.3%,0.0%,43.3%,34.6%,36.0%
2020 (1 matches),,0.94,0.75,51.5,2.5,2.9%,42.9%,0.0%,51.5%,47.2%,36.4%
2019 (18 matches),,1.00,1.01,60.5,3.0,3.0%,55.3%,3.4%,53.8%,46.2%,45.4%
2018 (3 matches),,0.93,0.55,35.6,2.2,1.3%,42.7%,0.0%,31.1%,34.2%,41.2%
2017 (56 matches),,1.02,1.19,56.0,2.6,2.3%,56.2%,1.5%,53.7%,52.3%,52.7%
2016 (18 matches),,1.02,1.07,59.5,2.8,1.4%,53.0%,1.4%,52.5%,46.9%,52.0%
Career (125 matches),,1.03,1.10,56.9,2.8,2.0%,54.1%,1.5%,52.5%,50.0%,49.8%
