Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 Glasgow CH F,L vs Budkov Kjaer,54% (7/13),- (0/0),0/0,0/0,50% (2/4),2/4,2/3,- (0/0),- (0/0)
2022 Vilnius CH SF,L vs Bellucci,44% (8/18),0% (0/7),0/0,0/0,80% (8/10),3/5,1/2,- (0/0),- (0/0)
2021 Stockholm R32,L vs Murray,50% (6/12),100% (1/1),0/1,0/0,57% (4/7),2/4,2/3,75% (6/8),13% (1/8)
2019 Portoroz CH F,L vs Bedene,63% (5/8),43% (3/7),0/0,0/0,45% (5/11),1/3,0/1,- (0/0),- (0/0)
2019 Portoroz CH SF,W vs Lestienne,71% (10/14),42% (5/12),2/2,1/1,80% (4/5),1/2,0/0,- (0/0),- (0/0)
2019 Portoroz CH R32,W vs Miedler,73% (8/11),63% (5/8),2/3,1/1,67% (6/9),0/0,0/0,- (0/0),- (0/0)
2019 Sopot CH R64,L vs Tseng,27% (3/11),60% (3/5),0/0,0/0,50% (4/8),0/2,0/1,- (0/0),- (0/0)
2019 Tampere CH R32,L vs Ruusuvuori,71% (10/14),100% (2/2),1/1,0/0,69% (9/13),1/3,1/2,- (0/0),- (0/0)
2019 Tampere CH R64,W vs Rikkonen,63% (10/16),40% (6/15),2/8,1/1,38% (3/8),1/2,0/0,- (0/0),- (0/0)
2019 Shymkent CH R32,L vs Simon,48% (10/21),25% (1/4),0/0,0/0,50% (2/4),1/3,0/1,25% (1/4),20% (1/5)
2019 Leon CH R64,L vs Gojo,69% (9/13),20% (1/5),0/0,0/0,50% (2/4),2/4,0/1,50% (2/4),0% (0/5)
2019 San Luis Potosi CH R64,L vs Pavic,61% (11/18),30% (3/10),1/2,0/0,56% (5/9),0/2,0/1,- (0/0),- (0/0)
2019 M25 Bolton R32,L vs Sijsling,38% (3/8),- (0/0),0/0,0/0,69% (9/13),0/2,0/1,- (0/0),- (0/0)
2019 M15 Sharm El Sheikh F,W vs Altmaier,79% (15/19),33% (3/9),2/8,1/6,88% (7/8),0/1,0/0,67% (4/6),17% (1/6)
2019 M15 Sharm El Sheikh SF,W vs Vivero Gonzalez,70% (14/20),29% (4/14),2/8,1/7,73% (11/15),1/2,1/1,65% (11/17),50% (9/18)
2019 M15 Sharm El Sheikh QF,W vs Miceli,67% (10/15),60% (3/5),2/3,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 M15 Sharm El Sheikh R16,W vs De Krom,60% (9/15),75% (3/4),2/4,1/3,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2019 M15 Sharm El Sheikh R32,W vs Bertola,100% (10/10),60% (3/5),2/2,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2019 Budapest CH R32,L vs Janvier,56% (14/25),33% (1/3),1/1,0/0,80% (4/5),0/2,0/1,0% (0/4),0% (0/3)
2019 Budapest CH R64,W vs Serdarusic,73% (8/11),100% (4/4),2/2,1/1,100% (4/4),0/0,0/0,- (0/0),- (0/0)
2025 (1 matches),,53.8%,-,-,-,50.0%,50.0%,66.7%,-,-
2022 (1 matches),,44.4%,0.0%,-,-,80.0%,60.0%,50.0%,-,-
2021 (1 matches),,50.0%,100.0%,0.0%,-,57.1%,50.0%,66.7%,75.0%,12.5%
2019 (21 matches),,64.7%,45.2%,48.1%,42.3%,64.2%,29.4%,23.1%,54.3%,30.6%
2018 (2 matches),,48.1%,29.4%,100.0%,100.0%,46.2%,50.0%,50.0%,66.7%,60.0%
Career (31 matches),,62.1%,40.7%,50.0%,43.3%,62.6%,42.0%,43.8%,57.9%,32.1%
