Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
5,Jelle Sels [NED],2,3,40.0%,3,0,3,0.0%,2017,2024,2,1.08,4.8%,4.0%,64.5%,73.8%,50.0%,65.3%,37.4%,25.0%,53.8%
4,Maxime Janvier [FRA],1,3,25.0%,3,1,2,33.3%,2018,2026,3,0.97,5.2%,4.5%,60.2%,71.0%,49.5%,62.5%,36.3%,40.0%,38.1%
4,Rudolf Molleker [GER],2,2,50.0%,1,1,0,100.0%,2019,2025,4,1.04,7.0%,3.5%,54.3%,72.9%,49.2%,62.0%,39.4%,57.7%,28.1%
4,Frederico Ferreira Silva [POR],2,2,50.0%,2,1,1,50.0%,2013,2025,2,1.28,13.6%,6.8%,54.5%,83.3%,45.0%,65.9%,43.6%,33.3%,38.9%
4,Francesco Passaro [ITA],0,4,0.0%,0,0,0,-,2022,2025,4,0.53,5.4%,5.8%,59.8%,58.2%,47.8%,54.0%,24.4%,65.8%,0.0%
4,Pedro Araujo [POR],0,4,0.0%,5,1,4,20.0%,2021,2024,0,,,,,,,,,,
4,Enzo Wallart [FRA],2,2,50.0%,3,1,2,33.3%,2015,2024,2,0.91,11.7%,3.9%,53.4%,79.1%,55.2%,68.0%,29.3%,63.6%,36.4%
4,Cem Ilkel [TUR],0,4,0.0%,0,0,0,-,2016,2023,3,0.88,9.6%,0.5%,66.5%,64.1%,52.1%,60.1%,35.2%,47.8%,37.5%
4,Bernabe Zapata Miralles [ESP],3,1,75.0%,0,0,0,-,2015,2020,1,0.78,3.8%,1.9%,50.9%,66.7%,34.6%,50.9%,38.2%,42.9%,11.1%
4,Lucas Miedler [AUT],1,3,25.0%,2,0,2,0.0%,2016,2019,1,1.22,2.8%,4.2%,72.2%,57.7%,60.0%,58.3%,50.8%,66.7%,62.5%
4,Andres Artunedo Martinavarr [ESP],0,4,0.0%,0,0,0,-,2014,2016,0,,,,,,,,,,
3,Lorenzo Giustino [ITA],1,2,33.3%,1,1,0,100.0%,2015,2026,2,0.88,2.8%,6.3%,58.0%,60.8%,50.0%,56.3%,38.6%,50.0%,25.0%
3,Daniel Rincon [ESP],1,2,33.3%,1,0,1,0.0%,2024,2026,3,1.05,5.3%,3.4%,58.9%,68.9%,47.1%,59.9%,42.1%,52.4%,37.9%
3,Mats Rosenkranz [GER],2,1,66.7%,3,2,1,66.7%,2022,2025,3,1.02,10.5%,2.0%,63.3%,70.1%,63.7%,67.7%,32.8%,86.7%,31.3%
3,Stefano Travaglia [ITA],1,2,33.3%,1,1,0,100.0%,2020,2025,3,0.73,4.0%,3.0%,50.3%,56.0%,50.5%,53.3%,34.0%,40.9%,29.4%
