Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
11,Nathalie Dechy [FRA],2,9,18.2%,3,1,2,33.3%,1999,2006,1,1.05,3.6%,8.0%,53.6%,63.3%,42.3%,53.6%,48.6%,53.8%,46.7%
10,Nicole Pratt [AUS],5,5,50.0%,3,2,1,66.7%,1997,2007,2,0.83,8.2%,8.2%,44.6%,72.8%,43.0%,56.3%,36.2%,67.6%,42.9%
8,Anna Smashnova [ISR],5,3,62.5%,1,1,0,100.0%,1998,2006,0,,,,,,,,,,
8,Jennifer Capriati [USA],0,8,0.0%,2,0,2,0.0%,2000,2004,0,,,,,,,,,,
7,Kim Clijsters [BEL],2,5,28.6%,3,1,2,33.3%,2000,2009,2,0.56,3.3%,5.7%,41.5%,68.6%,41.7%,52.8%,26.3%,53.3%,0.0%
7,Francesca Schiavone [ITA],3,4,42.9%,2,0,2,0.0%,2003,2007,1,2.13,12.5%,0.0%,58.3%,64.3%,70.0%,66.7%,70.8%,100.0%,80.0%
7,Jelena Dokic [AUS],3,4,42.9%,1,0,1,0.0%,2000,2004,0,,,,,,,,,,
7,Venus Williams [USA],2,5,28.6%,4,2,2,50.0%,2000,2003,0,,,,,,,,,,
6,Daniela Hantuchova [SVK],1,5,16.7%,0,0,0,-,2001,2009,2,0.70,9.9%,4.0%,53.0%,65.0%,50.7%,58.3%,29.4%,57.9%,44.4%
6,Svetlana Kuznetsova [RUS],1,5,16.7%,2,0,2,0.0%,2003,2007,5,0.78,5.3%,5.8%,50.3%,70.3%,40.0%,55.3%,35.1%,51.2%,47.6%
6,Meilen Tu [USA],3,3,50.0%,2,0,2,0.0%,1999,2007,1,0.68,13.0%,11.1%,42.6%,82.6%,45.2%,61.1%,26.6%,0.0%,0.0%
6,Tatiana Panova [RUS],2,4,33.3%,2,1,1,50.0%,1997,2005,0,,,,,,,,,,
6,Vera Zvonareva [RUS],2,4,33.3%,3,1,2,33.3%,2003,2005,2,0.90,8.1%,5.6%,52.5%,73.8%,48.7%,61.9%,34.3%,50.0%,55.6%
6,Fabiola Zuluaga [COL],3,3,50.0%,5,3,2,60.0%,1995,2003,0,,,,,,,,,,
6,Amanda Coetzer [RSA],2,4,33.3%,3,1,2,33.3%,2000,2003,0,,,,,,,,,,
