Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2009,1,0,1,0.0%,0-0,-,0-0,-,0-0,-,0,,,,,,,,,,,,R32 (Poitiers 100K)
2008,2,1,1,50.0%,2-0,100.0%,12-5,70.6%,0-0,-,0,,,,,,,,,,,,R16 (Auburn AL 50K)
2007,2,1,1,50.0%,2-0,100.0%,12-4,75.0%,0-0,-,0,,,,,,,,,,,,R16 (Charlottesville VA 50K)
2006,1,0,1,0.0%,1-2,33.3%,12-16,42.9%,0-0,-,0,,,,,,,,,,,,R32 (Midland MI 75K)
2000,11,10,1,90.9%,21-5,80.8%,154-109,58.6%,6-1,85.7%,0,,,,,,,,,,,,W (2x)
1999,11,6,5,54.5%,14-12,53.8%,119-118,50.2%,0-0,-,0,,,,,,,,,,,,F (Dallas 50K)
1998,43,28,15,65.1%,54-31,63.5%,417-322,56.4%,3-4,42.9%,0,,,,,,,,,,,,W (Sochi 50K)
1997,32,13,19,40.6%,28-35,44.4%,266-288,48.0%,2-2,50.0%,0,,,,,,,,,,,,QF (4x)
1996,21,9,12,42.9%,18-22,45.0%,176-184,48.9%,2-3,40.0%,0,,,,,,,,,,,,QF (2x)
1995,32,28,4,87.5%,56-12,82.4%,372-211,63.8%,3-0,100.0%,0,,,,,,,,,,,,W (3x)
1994,11,7,4,63.6%,16-10,61.5%,135-104,56.5%,1-3,25.0%,0,,,,,,,,,,,,SF (ITF Puerto Vallarta)
Career,167,103,64,61.7%,212-129,62.2%,1675-1361,55.2%,17-13,56.7%,0,,,,,,,,,,,,
