Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2021,4,3,1,75.0%,6-3,66.7%,50-40,55.6%,0-1,0.0%,4,64.4%,47.7%,0.7%,6.0%,63.9%,61.5%,45.6%,55.8%,49.7%,52.7%,1.12,SF (Belgrade 125K)
2018,6,3,3,50.0%,7-7,50.0%,61-58,51.3%,0-0,-,1,43.8%,50.0%,1.9%,4.7%,61.3%,53.8%,34.1%,46.2%,51.2%,48.4%,0.95,SF (Cagnes Sur Mer $100K)
2017,6,4,2,66.7%,8-5,61.5%,67-54,55.4%,1-1,50.0%,0,,,,,,,,,,,,SF (Ilkley $100K)
2013,5,5,0,100.0%,10-0,100.0%,61-24,71.8%,0-0,-,0,,,,,,,,,,,,W (Marseille 100K)
2012,4,3,1,75.0%,6-2,75.0%,45-27,62.5%,1-0,100.0%,0,,,,,,,,,,,,SF (Pune)
2009,31,23,8,74.2%,48-23,67.6%,381-281,57.6%,3-2,60.0%,0,,,,,,,,,,,,W (Bucharest 100K)
2008,14,8,6,57.1%,18-15,54.5%,149-134,52.7%,0-1,0.0%,0,,,,,,,,,,,,W (Istanbul-Ted 25K)
2007,49,31,18,63.3%,68-49,58.1%,567-505,52.9%,5-5,50.0%,0,,,,,,,,,,,,W (Contrexeville 50K)
2006,33,21,12,63.6%,44-30,59.5%,361-299,54.7%,4-4,50.0%,0,,,,,,,,,,,,W (Sofia 25K)
2005,24,17,7,70.8%,39-22,63.9%,297-244,54.9%,3-0,100.0%,0,,,,,,,,,,,,W (2x)
2004,24,17,7,70.8%,37-15,71.2%,271-195,58.2%,1-2,33.3%,0,,,,,,,,,,,,W (2x)
2003,3,1,2,33.3%,2-5,28.6%,26-40,39.4%,1-0,100.0%,0,,,,,,,,,,,,R16 (Buchen 10K)
Career,203,136,67,67.0%,293-176,62.5%,2336-1901,55.1%,19-16,54.3%,5,59.0%,48.3%,1.0%,5.6%,63.2%,59.5%,42.4%,53.2%,50.0%,51.6%,1.07,
