Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2022 US Open R128,L vs Bencic,0.0%,-,7.8%,92.3%,20.0%,44.4%,0.0%,3.6%,0.0%,0.0%,-,42,67
2022 St Petersburg R16,L vs Ostapenko,0.0%,-,2.2%,50.0%,4.0%,14.3%,0.0%,4.8%,0.0%,0.0%,-,-80,-40
2022 Melbourne R16,W vs Burel,0.0%,-,10.3%,55.0%,5.5%,12.5%,0.0%,2.8%,9.1%,0.0%,-,-37,-49
2021 Cluj Napoca F,W vs Sherif,0.0%,-,7.1%,83.3%,19.6%,37.5%,0.0%,4.1%,0.0%,0.0%,-,-14,-6
2021 Cluj Napoca QF,W vs Mendez,0.0%,-,9.5%,68.4%,24.5%,33.3%,50.0%,7.7%,26.9%,1.1%,25.0%,41,37
2021 Hamburg F,L vs Ruse,0.0%,-,2.4%,25.0%,11.6%,27.3%,0.0%,3.3%,20.0%,0.0%,-,-56,-28
2021 Wimbledon R64,L vs Krejcikova,1.7%,0.0%,6.6%,37.5%,23.4%,31.3%,0.0%,0.0%,0.0%,0.7%,0.0%,-17,-1
2021 Stuttgart R32,L vs Sakkari,0.0%,-,11.4%,40.0%,7.7%,0.0%,0.0%,5.4%,0.0%,1.5%,0.0%,-12,-27
2019 Linz SF,L vs Gauff,0.0%,-,14.9%,42.9%,17.9%,20.0%,100.0%,10.1%,30.0%,0.8%,50.0%,-4,7
2019 Guangzhou R32,W vs Pattinama Kerkhove,0.0%,-,3.0%,71.4%,13.3%,16.7%,0.0%,6.5%,30.0%,0.3%,100.0%,48,89
2019 Wimbledon R128,L vs Niculescu,14.0%,46.2%,30.9%,62.7%,13.7%,20.0%,66.7%,10.5%,27.3%,0.7%,50.0%,33,17
2019 Stuttgart R32,W vs Sorribes Tormo,0.0%,-,23.8%,72.2%,16.7%,29.4%,0.0%,8.3%,14.3%,0.5%,0.0%,15,-11
2019 Indian Wells R128,L vs Williams,0.0%,-,6.4%,60.0%,15.2%,27.8%,0.0%,10.0%,60.0%,0.8%,50.0%,19,15
2019 Fed Cup RR,L vs Sabalenka,0.0%,-,4.5%,80.0%,14.0%,14.3%,0.0%,10.3%,20.0%,0.0%,-,-25,-25
2018 Washington R32,W vs Loeb,0.0%,-,4.6%,75.0%,17.9%,45.5%,0.0%,2.7%,0.0%,1.6%,100.0%,-34,-21
2018 Roland Garros R32,L vs Halep,1.6%,100.0%,11.0%,84.6%,6.4%,24.0%,0.0%,8.0%,30.8%,1.2%,66.7%,17,-11
2017 Beijing R32,L vs Pliskova,0.0%,-,10.1%,64.3%,11.9%,11.5%,100.0%,4.6%,50.0%,0.5%,100.0%,-22,3
2017 Istanbul R32,L vs Yastremska,0.0%,-,1.8%,100.0%,4.7%,14.3%,100.0%,0.0%,0.0%,0.4%,0.0%,-91,-81
2016 Luxembourg R32,W vs Minella,0.0%,-,6.9%,57.1%,9.7%,12.9%,12.5%,6.7%,36.4%,0.7%,66.7%,-44,-27
2016 Fed Cup RR,W vs Niculescu,2.3%,50.0%,31.8%,61.4%,8.1%,5.1%,0.0%,3.6%,4.5%,0.2%,0.0%,-52,-57
Career (44 matches),,0.7%,52.4%,9.4%,66.6%,12.4%,22.8%,22.2%,6.2%,22.2%,0.4%,35.6%,-16,-11
