Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2022,20,8,12,40.0%,19-24,44.2%,179-213,45.7%,3-1,75.0%,19,63.4%,28.1%,4.0%,5.2%,65.8%,62.6%,44.4%,56.4%,40.6%,48.6%,0.93,QF (2x)
2021,34,16,18,47.1%,35-41,46.1%,357-365,49.4%,3-5,37.5%,34,63.8%,36.0%,3.6%,5.3%,65.0%,60.9%,46.8%,56.0%,44.1%,50.1%,1.00,W (Cluj-Napoca 1)
2020,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,33.3%,33.3%,3.8%,11.5%,63.5%,54.5%,15.8%,40.4%,39.7%,40.0%,0.67,R128 (Roland Garros)
2019,37,17,20,45.9%,39-42,48.1%,367-385,48.8%,4-2,66.7%,37,60.4%,36.6%,2.9%,5.7%,63.1%,60.5%,44.1%,54.5%,44.9%,49.8%,0.99,SF (Linz)
2018,30,16,14,53.3%,37-32,53.6%,333-318,51.2%,5-6,45.5%,30,64.8%,36.9%,2.0%,4.6%,66.0%,60.2%,47.0%,55.7%,44.2%,50.1%,1.00,SF (3x)
2017,35,12,23,34.3%,33-50,39.8%,361-396,47.7%,3-2,60.0%,35,55.5%,40.1%,1.0%,5.5%,68.9%,57.2%,41.4%,52.3%,46.2%,49.2%,0.97,SF (Washington)
2016,42,20,22,47.6%,49-49,50.0%,462-454,50.4%,4-5,44.4%,42,61.5%,38.9%,2.6%,5.4%,65.1%,61.3%,44.2%,55.3%,45.2%,50.3%,1.01,SF (Doha)
2015,56,31,25,55.4%,70-58,54.7%,643-588,52.2%,5-8,38.5%,41,64.4%,42.8%,2.1%,4.2%,66.3%,60.8%,50.8%,57.4%,45.4%,51.4%,1.07,
2014,64,41,23,64.1%,89-61,59.3%,752-659,53.3%,10-7,58.8%,52,-,-,2.4%,3.6%,68.3%,60.7%,46.3%,56.2%,46.3%,51.2%,1.06,W (3x)
2013,33,19,14,57.6%,44-33,57.1%,404-350,53.6%,4-6,40.0%,32,-,-,2.7%,4.1%,66.7%,62.2%,46.0%,56.8%,46.5%,51.7%,1.08,F (2x)
2012,19,9,10,47.4%,20-22,47.6%,199-195,50.5%,3-1,75.0%,18,-,-,1.5%,2.8%,73.7%,57.6%,48.5%,55.2%,46.6%,50.8%,1.04,SF (Luxembourg)
2011,71,54,17,76.1%,110-48,69.6%,829-618,57.3%,6-5,54.5%,58,-,-,3.1%,2.8%,70.4%,61.5%,49.1%,57.8%,47.2%,52.6%,1.12,W (Strasbourg)
2010,60,34,26,56.7%,78-65,54.5%,696-634,52.3%,8-7,53.3%,53,-,-,5.2%,3.7%,63.7%,63.0%,47.2%,57.3%,44.3%,50.8%,1.04,F ('s Hertogenbosch)
2009,19,11,8,57.9%,24-19,55.8%,216-191,53.1%,2-2,50.0%,18,-,-,4.2%,3.4%,64.9%,63.6%,47.6%,58.0%,45.8%,52.0%,1.09,W (Bad Gastein)
2008,1,0,1,0.0%,0-0,-,0-0,-,0-0,-,0,,,,,,,,,,,,R128 (Australian Open)
2007,6,2,4,33.3%,5-9,35.7%,59-66,47.2%,0-0,-,3,-,-,2.5%,3.6%,72.6%,58.7%,64.8%,60.4%,41.7%,51.0%,1.05,R32 (Stockholm)
2006,1,0,1,0.0%,0-2,0.0%,8-13,38.1%,0-0,-,0,,,,,,,,,,,,R32 (Hasselt)
Career,529,290,239,54.8%,652-557,53.9%,5871-5457,51.8%,60-57,51.3%,473,61.8%,37.8%,2.9%,4.3%,66.7%,61.0%,46.5%,56.2%,45.4%,50.8%,1.04,
