Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2004 Rome SF,L vs Moya,4.9%,66.7%,17.9%,61.9%,9.0%,15.4%,0.0%,8.1%,33.3%,3.6%,14.3%,28,9
1999 Hamburg F,L vs Rios,0.5%,100.0%,13.8%,67.3%,13.8%,16.0%,7.7%,7.3%,9.1%,0.8%,33.3%,9,11
Career (2 matches),,1.6%,75.0%,14.7%,65.8%,12.5%,15.9%,6.9%,7.4%,11.5%,1.4%,23.1%,13,10
