Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2009,38,17,21,44.7%,44-46,48.9%,431-436,49.7%,6-8,42.9%,0,,,,,,,,,,,,F (Santiago)
2007,20,14,6,70.0%,30-18,62.5%,255-213,54.5%,3-4,42.9%,0,,,,,,,,,,,,W (2x)
2006,20,9,11,45.0%,23-24,48.9%,227-241,48.5%,6-1,85.7%,0,,,,,,,,,,,,F (Guayaquil)
2005,2,0,2,0.0%,0-4,0.0%,13-24,35.1%,0-0,-,0,,,,,,,,,,,,R32 (2x)
2001,13,6,7,46.2%,17-16,51.5%,168-166,50.3%,5-3,62.5%,0,,,,,,,,,,,,SF (Biella)
1998,28,17,11,60.7%,35-27,56.5%,299-273,52.3%,5-3,62.5%,0,,,,,,,,,,,,SF (2x)
1997,26,12,14,46.2%,24-30,44.4%,229-245,48.3%,4-4,50.0%,0,,,,,,,,,,,,F (Guayaquil)
1996,31,20,11,64.5%,38-24,61.3%,308-268,53.5%,6-3,66.7%,0,,,,,,,,,,,,W (Birmingham)
1995,8,3,5,37.5%,7-10,41.2%,74-77,49.0%,1-0,100.0%,0,,,,,,,,,,,,R16 (3x)
1994,2,1,1,50.0%,1-2,33.3%,12-14,46.2%,2-1,66.7%,0,,,,,,,,,,,,R16 (Mar Del Plata)
Career,188,99,89,52.7%,219-201,52.1%,2016-1957,50.7%,38-27,58.5%,0,,,,,,,,,,,,
