Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
1993 Wimbledon R16,L vs Becker,2.2,2.4,2.0,46.5%,51.2%,0.0%,-,41.9%,28.0%,8.5,27.4,18.5,52.9
1992 Roland Garros SF,L vs Korda,3.1,2.7,3.5,48.9%,38.5%,38.9%,25.0%,45.0%,35.4%,-5.5,-5.5,-4.5,-5.5
1992 Roland Garros QF,W vs Kulti,3.6,3.3,3.9,51.4%,46.5%,56.7%,80.0%,42.8%,59.2%,5.5,3.6,13.5,15.7
1990 Hamburg SF,L vs Becker,4.2,4.4,3.9,50.5%,47.9%,53.8%,30.8%,42.5%,67.5%,13.5,11.6,3.5,6.5
1990 Monte Carlo SF,L vs Muster,4.6,3.5,5.7,43.5%,48.8%,38.9%,50.0%,45.5%,56.7%,-2.0,-2.6,-1.0,-2.4
1988 Roland Garros F,L vs Wilander,5.1,4.6,5.7,40.3%,37.2%,35.0%,40.9%,22.0%,59.8%,0.0,0.0,1.0,1.1
1988 Roland Garros SF,W vs Svensson,3.7,3.6,3.8,54.8%,64.6%,50.0%,41.7%,39.2%,67.1%,8.0,8.4,2.5,5.0
1988 Roland Garros QF,W vs Becker,3.0,2.7,3.2,50.5%,60.3%,60.0%,50.0%,50.2%,67.4%,7.5,5.8,0.5,1.2
1986 US Open QF,L vs Lendl,2.5,1.9,3.2,38.9%,51.7%,40.0%,60.0%,29.3%,78.0%,0.5,1.6,0.0,0.0
1986 Wimbledon SF,L vs Becker,2.1,2.2,2.0,42.6%,47.6%,100.0%,-,28.2%,26.8%,2.0,9.1,1.5,3.8
1986 Roland Garros SF,L vs Pernfors,3.8,3.9,3.6,48.6%,46.7%,39.4%,58.8%,38.9%,63.7%,2.5,1.9,-0.5,-0.6
1985 Australian Open R16,L vs Mcenroe,2.3,2.2,2.3,50.5%,54.0%,0.0%,0.0%,35.7%,14.3%,11.5,18.3,8.5,8.5
1985 Dusseldorf RR,W vs Lendl,3.3,2.9,3.8,47.6%,50.0%,57.1%,16.7%,38.6%,61.1%,5.0,7.6,-1.5,-3.6
1984 Davis Cup EUR SF RR,W vs Lendl,1.7,1.6,1.8,56.5%,58.8%,50.0%,-,46.2%,61.9%,4.5,26.5,2.5,31.3
1983 Kitzbuhel F,L vs Vilas,4.7,4.2,5.2,48.9%,46.6%,40.6%,50.0%,50.1%,46.8%,7.0,3.4,-9.0,-7.6
Career (15 matches),,3.2,3.0,3.4,48.4%,49.7%,46.2%,48.0%,40.8%,55.1%,4.6,5.3,2.4,4.0
