Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
14,Ivan Lendl [USA],5,9,35.7%,6,0,6,0.0%,1983,1989,0,,,,,,,,,,
13,Boris Becker [GER],3,10,23.1%,6,4,2,66.7%,1985,1995,4,0.94,6.4%,4.4%,52.0%,72.1%,51.5%,62.2%,35.6%,59.4%,29.6%
13,Mats Wilander [SWE],2,11,15.4%,3,2,1,66.7%,1981,1988,0,,,,,,,,,,
10,John Mcenroe [USA],0,10,0.0%,5,0,5,0.0%,1982,1989,0,,,,,,,,,,
9,Thomas Muster [AUT],5,4,55.6%,2,2,0,100.0%,1984,1994,2,0.91,10.3%,8.2%,42.8%,79.5%,46.8%,60.8%,35.7%,75.0%,26.7%
8,Andrei Chesnokov [RUS],8,0,100.0%,2,2,0,100.0%,1985,1991,1,1.27,1.7%,13.3%,46.7%,71.4%,46.9%,58.3%,53.0%,20.0%,75.0%
8,Amos Mansdorf [ISR],7,1,87.5%,6,5,1,83.3%,1985,1991,0,,,,,,,,,,
7,Stefan Edberg [SWE],1,6,14.3%,4,1,3,25.0%,1986,1995,3,0.77,1.9%,5.2%,45.0%,61.1%,42.2%,50.7%,37.7%,50.0%,36.4%
7,Wally Masur [AUS],6,1,85.7%,2,2,0,100.0%,1983,1992,1,1.12,6.8%,4.1%,41.9%,80.6%,53.5%,64.9%,39.2%,87.5%,33.3%
7,Tim Mayotte [USA],2,5,28.6%,2,1,1,50.0%,1981,1988,0,,,,,,,,,,
7,Victor Pecci [PAR],4,3,57.1%,1,0,1,0.0%,1982,1985,0,,,,,,,,,,
7,Wojtek Fibak [POL],5,2,71.4%,0,0,0,-,1982,1985,0,,,,,,,,,,
6,Jimmy Connors [USA],0,6,0.0%,4,1,3,25.0%,1982,1987,0,,,,,,,,,,
5,Aaron Krickstein [USA],5,0,100.0%,1,1,0,100.0%,1986,1995,3,1.37,12.3%,4.9%,63.0%,76.5%,56.2%,69.0%,42.5%,81.5%,35.1%
5,Sergi Bruguera [ESP],0,5,0.0%,1,0,1,0.0%,1990,1995,3,0.58,3.4%,4.9%,43.7%,60.0%,40.5%,49.0%,29.4%,62.8%,30.8%
