Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
1993 Wimbledon R16,L vs Becker,0.84,0.71,30.0,2.0,6.3%,65.1%,5.3%,63.2%,28.1%,32.8%
1992 Roland Garros QF,W vs Kulti,1.23,1.31,54.2,9.0,2.4%,64.7%,9.3%,57.3%,37.9%,44.6%
1990 Hamburg SF,L vs Becker,0.84,0.79,48.2,2.3,4.1%,55.1%,4.3%,61.7%,41.7%,37.0%
1990 Monte Carlo SF,L vs Muster,0.81,0.64,45.9,2.0,6.9%,41.4%,6.9%,62.1%,46.4%,29.6%
1988 Roland Garros F,L vs Wilander,1.08,0.61,28.1,2.8,2.6%,46.2%,0.0%,48.6%,30.8%,29.4%
1986 Wimbledon SF,L vs Becker,0.98,0.64,28.7,2.0,12.5%,56.3%,7.4%,70.4%,27.4%,20.8%
1985 Australian Open R16,L vs Mcenroe,0.82,0.91,50.6,35.6,6.0%,67.9%,2.7%,63.0%,37.0%,39.1%
1983 Kitzbuhel F,L vs Vilas,1.03,0.91,82.4,4.9,1.8%,50.9%,1.9%,50.9%,46.4%,40.0%
1993 (1 matches),,0.84,0.71,30.0,2.0,6.3%,65.1%,5.3%,63.2%,28.1%,32.8%
1992 (1 matches),,1.23,1.31,54.2,9.0,2.4%,64.7%,9.3%,57.3%,37.9%,44.6%
1990 (2 matches),,0.83,0.73,47.4,2.1,5.1%,50.0%,5.3%,61.8%,43.4%,34.2%
1988 (1 matches),,1.08,0.61,28.1,2.8,2.6%,46.2%,0.0%,48.6%,30.8%,29.4%
1986 (1 matches),,0.98,0.64,28.7,2.0,12.5%,56.3%,7.4%,70.4%,27.4%,20.8%
Career (8 matches),,0.95,0.84,47.1,3.0,5.3%,58.5%,5.0%,60.0%,36.3%,35.3%
