Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
1993 Wimbledon R16,L vs Becker,21% (4/19),25% (1/4),0/3,32% (6/19),50% (3/6),1/1,1/1,3/3,0/0,1/1
1992 Roland Garros QF,W vs Kulti,38% (9/24),89% (8/9),1/5,29% (7/24),29% (2/7),4/7,2/2,0/0,1/1,0/0
1990 Hamburg SF,L vs Becker,38% (5/13),60% (3/5),0/3,50% (7/14),29% (2/7),1/2,0/0,0/2,0/0,0/1
1990 Monte Carlo SF,L vs Muster,50% (4/8),25% (1/4),0/4,56% (5/9),0% (0/5),0/1,0/0,0/1,0/0,0/1
1988 Roland Garros F,L vs Wilander,14% (2/14),100% (2/2),0/5,62% (8/13),13% (1/8),1/2,0/1,1/3,0/0,1/1
1986 Wimbledon SF,L vs Becker,5% (1/20),0% (0/1),0/4,32% (6/19),33% (2/6),0/0,0/0,3/3,0/0,1/1
1985 Australian Open R16,L vs Mcenroe,44% (12/27),50% (6/12),0/5,28% (7/25),29% (2/7),4/4,0/0,0/0,0/0,0/0
1983 Kitzbuhel F,L vs Vilas,44% (7/16),100% (7/7),3/6,56% (9/16),22% (2/9),4/6,1/2,0/1,0/0,0/1
1993 (1 matches),,21.1%,25.0%,0.0%,31.6%,50.0%,100.0%,100.0%,100.0%,-,100.0%
1992 (1 matches),,37.5%,88.9%,20.0%,29.2%,28.6%,57.1%,100.0%,-,100.0%,-
1990 (2 matches),,42.9%,44.4%,0.0%,52.2%,16.7%,33.3%,-,0.0%,-,0.0%
1988 (1 matches),,14.3%,100.0%,0.0%,61.5%,12.5%,50.0%,0.0%,33.3%,-,100.0%
1986 (1 matches),,5.0%,0.0%,0.0%,31.6%,33.3%,-,-,100.0%,-,100.0%
Career (8 matches),,31.2%,63.6%,11.4%,39.6%,25.5%,65.2%,66.7%,53.8%,100.0%,50.0%
