Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2006,28,6,22,21.4%,20-47,29.9%,268-358,42.8%,2-5,28.6%,13,-,-,1.3%,4.7%,66.6%,55.0%,36.9%,49.0%,45.0%,47.0%,0.88,R16 (3x)
2005,48,24,24,50.0%,50-53,48.5%,462-493,48.4%,7-6,53.8%,6,-,-,1.0%,4.8%,63.6%,57.0%,42.4%,51.7%,48.3%,50.1%,1.00,QF (4x)
2004,16,5,11,31.3%,11-25,30.6%,145-192,43.0%,2-2,50.0%,3,-,-,1.0%,5.4%,69.5%,55.3%,45.2%,52.2%,43.2%,47.8%,0.90,R16 (2x)
2003,8,4,4,50.0%,6-10,37.5%,77-78,49.7%,1-2,33.3%,0,,,,,,,,,,,,F (Acapulco)
2002,29,13,16,44.8%,30-34,46.9%,290-315,47.9%,1-3,25.0%,0,,,,,,,,,,,,W (Palermo)
2001,41,18,23,43.9%,39-53,42.4%,398-465,46.1%,4-2,66.7%,0,,,,,,,,,,,,F (Bol)
2000,12,4,8,33.3%,10-18,35.7%,130-149,46.6%,3-4,42.9%,0,,,,,,,,,,,,QF (Palermo)
1999,28,16,12,57.1%,31-29,51.7%,268-242,52.5%,3-2,60.0%,0,,,,,,,,,,,,SF (Estoril)
1998,19,6,13,31.6%,13-23,36.1%,145-180,44.6%,3-3,50.0%,0,,,,,,,,,,,,QF (Bol)
1997,11,3,8,27.3%,7-15,31.8%,86-111,43.7%,0-2,0.0%,0,,,,,,,,,,,,R16 (2x)
1996,1,0,1,0.0%,1-2,33.3%,14-16,46.7%,0-0,-,0,,,,,,,,,,,,R32 (Karlovy Vary)
Career,241,99,142,41.1%,218-309,41.4%,2283-2599,46.8%,26-31,45.6%,22,-,-,1.2%,4.8%,66.0%,55.6%,39.4%,50.1%,45.7%,48.0%,0.92,
