Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2000 Miami Masters R64,L vs Enqvist,30,35,0.9,16.0%,18.6%,18,30,0.6,11.6%,19.4%,5.2%,5.8%,1.3,15.4%,11.7%
2000 Miami Masters R128,W vs Nalbandian,24,36,0.7,11.7%,17.6%,21,32,0.7,11.5%,17.6%,11.5%,0.0%,0.8,14.6%,18.0%
1999 Memphis F,L vs Haas,17,22,0.8,17.2%,22.2%,8,17,0.5,11.6%,24.6%,7.2%,4.3%,2.1,25.3%,12.1%
1997 Miami Masters SF,L vs Muster,18,20,0.9,22.2%,24.7%,14,17,0.8,20.3%,24.6%,17.4%,2.9%,1.3,21.0%,16.0%
1996 Roland Garros QF,L vs Sampras,63,42,1.5,20.7%,13.8%,34,40,0.9,13.9%,16.4%,9.8%,4.1%,1.4,22.0%,15.7%
1996 Philadelphia F,W vs Woodruff,19,13,1.5,17.6%,12.0%,13,13,1.0,13.7%,13.7%,11.6%,2.1%,0.7,15.7%,23.1%
1996 Australian Open QF,L vs Agassi,45,36,1.3,15.6%,12.5%,32,31,1.0,12.5%,12.1%,7.8%,4.7%,1.3,22.2%,17.7%
1995 Paris Masters SF,L vs Sampras,30,20,1.5,18.2%,12.1%,24,17,1.4,17.5%,12.4%,9.5%,8.0%,1.4,24.2%,17.6%
1995 US Open SF,L vs Sampras,38,44,0.9,14.2%,16.4%,28,39,0.7,12.8%,17.8%,8.7%,4.1%,1.4,23.5%,16.8%
1995 Australian Open QF,L vs Sampras,50,48,1.0,15.0%,14.4%,40,46,0.9,13.6%,15.6%,9.2%,4.4%,1.1,21.9%,19.5%
1994 Roland Garros SF,L vs Bruguera,44,57,0.8,19.0%,24.7%,38,49,0.8,18.2%,23.4%,16.7%,1.0%,1.5,15.6%,10.4%
1994 Miami Masters SF,L vs Sampras,20,19,1.1,13.1%,12.4%,15,15,1.0,11.6%,11.6%,7.8%,3.1%,1.0,19.6%,19.0%
1994 Australian Open SF,L vs Sampras,20,20,1.0,12.6%,12.6%,17,18,0.9,12.1%,12.8%,5.0%,7.1%,2.5,25.2%,10.1%
1993 Indianapolis F,W vs Becker,29,15,1.9,24.4%,12.6%,25,14,1.8,23.8%,13.3%,13.3%,10.5%,1.4,19.3%,14.3%
1993 Wimbledon F,L vs Sampras,38,31,1.2,15.0%,12.3%,29,25,1.2,13.8%,11.9%,8.6%,5.2%,1.5,20.9%,13.8%
1993 Wimbledon SF,W vs Edberg,47,19,2.5,25.3%,10.2%,43,15,2.9,25.6%,8.9%,10.7%,14.9%,1.0,17.2%,17.2%
1993 Roland Garros F,L vs Bruguera,30,44,0.7,18.4%,27.0%,26,44,0.6,17.1%,28.9%,13.2%,3.9%,1.3,26.4%,19.6%
1993 Roland Garros SF,W vs Krajicek,36,22,1.6,16.7%,10.2%,36,17,2.1,18.2%,8.6%,10.6%,7.6%,1.3,19.4%,14.8%
1993 Roland Garros R16,W vs Muster,34,38,0.9,19.8%,22.1%,29,33,0.9,18.5%,21.0%,15.9%,2.5%,0.6,11.6%,19.2%
1993 Rome Masters F,W vs Ivanisevic,18,17,1.1,11.6%,11.0%,14,15,0.9,10.1%,10.9%,6.5%,3.6%,0.7,17.4%,25.2%
Career (56 matches),,1775,1529,1.2,16.8%,14.4%,1388,1361,1.0,14.8%,14.5%,9.5%,5.1%,1.1,18.9%,17.8%
