Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2000 Miami R64,L vs Enqvist,75% (12/16),33% (1/3),1/4,0/0,67% (6/9),0/2,0/1,83% (5/6),33% (2/6)
2000 Miami R128,W vs Nalbandian,43% (12/28),40% (4/10),2/6,1/4,70% (7/10),1/2,0/0,- (0/0),- (0/0)
1999 Memphis F,L vs Haas,56% (5/9),0% (0/3),0/0,0/0,50% (3/6),0/2,0/1,- (0/0),- (0/0)
1996 Roland Garros QF,L vs Sampras,69% (22/32),22% (2/9),2/3,0/0,43% (3/7),4/7,1/2,83% (5/6),40% (2/5)
1996 Philadelphia F,W vs Woodruff,83% (10/12),67% (2/3),2/2,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
1996 Australian Open QF,L vs Agassi,71% (17/24),50% (4/8),2/3,0/0,63% (10/16),3/6,2/3,63% (5/8),50% (4/8)
1995 Paris SF,L vs Sampras,65% (11/17),50% (2/4),1/2,0/0,40% (2/5),0/2,0/1,- (0/0),- (0/0)
1995 US Open SF,L vs Sampras,63% (19/30),11% (1/9),1/2,0/0,57% (4/7),0/3,0/1,- (0/0),- (0/0)
1995 Australian Open QF,L vs Sampras,55% (21/38),25% (1/4),2/3,0/0,38% (3/8),1/4,0/1,100% (10/10),36% (4/11)
1994 Roland Garros SF,L vs Bruguera,57% (12/21),57% (4/7),1/1,0/0,43% (6/14),1/4,0/1,- (0/0),- (0/0)
1994 Miami SF,L vs Sampras,80% (8/10),40% (2/5),0/3,0/0,50% (3/6),7/9,2/3,45% (5/11),45% (5/11)
1994 Australian Open SF,L vs Sampras,69% (11/16),0% (0/3),0/0,0/0,25% (1/4),0/3,0/1,- (0/0),- (0/0)
1993 Wimbledon F,L vs Sampras,68% (19/28),100% (2/2),1/2,0/0,60% (3/5),4/7,1/2,67% (8/12),8% (1/12)
1993 Wimbledon F,L vs Sampras,66% (19/29),100% (2/2),1/2,0/0,60% (3/5),4/7,1/2,67% (8/12),8% (1/12)
1993 Rome F,W vs Ivanisevic,67% (12/18),43% (6/14),3/4,1/1,100% (4/4),0/0,0/0,- (0/0),- (0/0)
1993 Rome SF,W vs Chang,65% (13/20),63% (5/8),2/2,1/1,100% (3/3),2/3,0/0,20% (1/5),25% (1/4)
1993 Indian Wells F,W vs Ferreira,76% (13/17),45% (5/11),3/7,1/3,100% (3/3),0/0,0/0,- (0/0),- (0/0)
1993 Indian Wells SF,W vs Chang,78% (7/9),42% (5/12),2/7,1/2,63% (5/8),0/0,0/0,- (0/0),- (0/0)
1993 Australian Open F,W vs Edberg,78% (14/18),47% (7/15),3/8,1/3,60% (6/10),0/1,0/0,- (0/0),- (0/0)
1993 Australian Open SF,W vs Stich,74% (14/19),36% (4/11),3/7,1/1,75% (3/4),0/0,0/0,80% (4/5),50% (3/6)
2000 (2 matches),,54.5%,38.5%,30.0%,25.0%,68.4%,25.0%,0.0%,83.3%,33.3%
1999 (1 matches),,55.6%,0.0%,-,-,50.0%,0.0%,0.0%,-,-
1996 (3 matches),,72.1%,40.0%,75.0%,100.0%,58.3%,53.8%,60.0%,71.4%,46.2%
1995 (3 matches),,60.0%,23.5%,57.1%,-,45.0%,11.1%,0.0%,100.0%,36.4%
1994 (3 matches),,66.0%,40.0%,25.0%,-,41.7%,50.0%,40.0%,45.5%,45.5%
Career (43 matches),,65.4%,41.0%,51.9%,51.3%,59.5%,42.2%,36.1%,69.0%,34.8%
