Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,10,Hard,44,36,8,81.8%,20,15,5,75.0%,1990,2000,W,34,1.23,6.5%,2.8%,65.2%,73.9%,53.5%,66.8%,40.8%,61.8%,43.1%
Roland Garros,11,Clay,49,40,9,81.6%,17,9,8,52.9%,1989,1999,W,38,1.24,5.1%,2.8%,62.5%,74.8%,49.5%,65.3%,42.9%,62.1%,44.7%
Wimbledon,11,Grass,30,19,11,63.3%,18,11,7,61.1%,1989,1999,F,25,1.08,6.1%,4.2%,62.7%,76.5%,48.7%,66.1%,36.5%,63.5%,42.1%
US Open,10,Hard,34,24,10,70.6%,15,11,4,73.3%,1988,1999,F,25,1.25,7.5%,3.1%,62.0%,75.8%,52.2%,66.8%,41.5%,60.0%,43.4%
Olympics,1,,3,2,1,66.7%,0,0,0,-,1992,1992,R16,0,,,,,,,,,,
Davis Cup,7,,26,16,10,61.5%,17,10,7,58.8%,1991,1999,,0,,,,,,,,,,
Miami Masters,11,Hard,40,30,10,75.0%,15,9,6,60.0%,1990,2000,W,36,1.18,6.5%,3.8%,58.7%,73.9%,54.9%,66.1%,40.0%,66.1%,40.4%
Indian Wells Masters,11,Hard,30,21,9,70.0%,11,6,5,54.5%,1990,2000,W,24,1.15,8.1%,2.9%,59.1%,76.0%,54.9%,67.4%,37.5%,66.9%,40.8%
Cincinnati Masters,10,Hard,24,14,10,58.3%,15,5,10,33.3%,1990,1999,SF,20,1.15,7.3%,3.8%,61.6%,75.3%,54.6%,67.3%,37.5%,69.5%,39.4%
Rome Masters,9,Clay,30,23,7,76.7%,10,5,5,50.0%,1990,1998,W,26,1.22,5.2%,3.4%,58.1%,73.5%,54.5%,65.5%,42.1%,68.8%,45.2%
Paris Masters,9,Carpet,20,11,9,55.0%,12,5,7,41.7%,1990,1999,SF,16,1.11,7.4%,3.1%,64.1%,75.0%,55.4%,68.0%,35.4%,64.4%,42.4%
Philadelphia,8,Hard,20,13,7,65.0%,10,3,7,30.0%,1989,1998,W,15,1.18,5.8%,3.1%,61.1%,75.5%,49.2%,65.3%,41.0%,67.5%,46.2%
