Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2000 Miami R64,L vs Enqvist,1.07,0.75,60.7,5.9,9.6%,59.6%,14.9%,70.2%,23.9%,25.6%
2000 Miami R128,W vs Nalbandian,1.08,1.18,67.5,2.8,1.8%,64.9%,4.0%,58.0%,47.2%,36.2%
1999 Memphis F,L vs Haas,0.79,0.52,41.6,2.3,16.7%,58.3%,21.7%,65.2%,28.6%,20.8%
1996 Roland Garros QF,L vs Sampras,0.88,0.86,43.5,12.0,23.1%,73.1%,15.5%,66.2%,28.9%,30.1%
1996 Philadelphia F,W vs Woodruff,1.19,2.51,39.2,2.0,18.5%,81.5%,4.3%,82.6%,33.3%,42.9%
1996 Australian Open QF,L vs Agassi,0.88,0.83,42.4,17.2,10.5%,67.1%,7.4%,57.4%,36.4%,34.3%
1995 Paris SF,L vs Sampras,0.79,0.80,56.4,2.6,7.1%,71.4%,7.3%,61.0%,33.3%,35.0%
1995 US Open SF,L vs Sampras,0.93,0.76,46.7,2.6,5.3%,65.3%,9.1%,65.2%,33.3%,23.0%
1995 Australian Open QF,L vs Sampras,0.98,0.76,48.5,20.8,8.7%,68.5%,2.3%,62.1%,25.9%,28.2%
1994 Roland Garros SF,L vs Bruguera,0.98,0.73,34.9,2.3,3.0%,60.6%,6.9%,48.3%,35.1%,32.0%
1994 Miami SF,L vs Sampras,0.93,0.83,73.2,2.3,8.1%,59.5%,5.7%,62.9%,26.2%,43.6%
1994 Australian Open SF,L vs Sampras,0.84,0.53,29.0,2.1,4.8%,57.1%,2.8%,69.4%,22.7%,24.4%
1993 Wimbledon F,L vs Sampras,0.89,0.65,38.6,2.3,10.0%,68.6%,3.1%,67.7%,24.6%,21.8%
1993 Wimbledon F,L vs Sampras,0.89,0.65,38.5,2.3,10.0%,70.0%,3.1%,66.2%,24.6%,21.8%
1993 Rome F,W vs Ivanisevic,1.28,1.89,25.7,2.0,5.0%,62.5%,5.3%,71.1%,59.0%,39.5%
1993 Rome SF,W vs Chang,1.07,1.43,44.7,2.1,2.3%,63.6%,7.9%,73.7%,37.5%,47.4%
1993 Indian Wells F,W vs Ferreira,0.96,1.88,31.3,2.2,5.3%,71.1%,11.1%,80.6%,44.4%,51.2%
1993 Indian Wells SF,W vs Chang,1.07,1.21,62.8,3.1,11.8%,55.9%,10.0%,60.0%,51.4%,44.1%
1993 Australian Open F,W vs Edberg,1.01,1.51,29.4,2.1,10.0%,70.0%,6.5%,67.4%,37.5%,57.1%
1993 Australian Open SF,W vs Stich,1.20,1.66,32.5,2.5,4.2%,75.0%,0.0%,70.7%,37.3%,37.2%
2000 (2 matches),,1.07,0.99,64.3,3.8,5.5%,62.4%,9.3%,63.9%,36.4%,31.1%
1999 (1 matches),,0.79,0.52,41.6,2.3,16.7%,58.3%,21.7%,65.2%,28.6%,20.8%
1996 (3 matches),,0.93,0.98,42.4,4.7,17.1%,71.8%,10.5%,64.8%,32.6%,33.9%
1995 (3 matches),,0.92,0.78,49.6,3.7,7.2%,67.9%,5.7%,62.9%,30.1%,27.9%
1994 (3 matches),,0.92,0.69,43.9,2.2,4.8%,59.3%,5.4%,58.1%,28.7%,33.1%
Career (43 matches),,0.99,1.00,43.6,2.7,8.4%,65.4%,7.4%,64.4%,35.8%,35.0%
