Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
4,Katie Volynets [USA],1,3,25.0%,0,0,0,-,2018,2022,0,,,,,,,,,,
4,Tara Moore [GBR],4,0,100.0%,0,0,0,-,2018,2021,1,1.12,6.3%,9.4%,62.5%,58.3%,44.4%,53.1%,52.6%,57.1%,47.1%
3,Amandine Hesse [FRA],1,2,33.3%,0,0,0,-,2020,2024,2,0.93,8.1%,4.1%,64.2%,64.2%,43.4%,56.8%,40.1%,25.0%,33.3%
3,Hiroko Kuwata [JPN],2,1,66.7%,0,0,0,-,2024,2024,0,,,,,,,,,,
3,Hanna Chang [USA],1,2,33.3%,0,0,0,-,2019,2024,0,,,,,,,,,,
3,Jessie Aney [USA],3,0,100.0%,0,0,0,-,2021,2024,0,,,,,,,,,,
3,Ena Shibahara [JPN],1,2,33.3%,1,1,0,100.0%,2018,2024,0,,,,,,,,,,
3,Francesca Di Lorenzo [USA],1,2,33.3%,3,1,2,33.3%,2019,2022,0,,,,,,,,,,
3,Maegan Manasse [USA],2,1,66.7%,2,1,1,50.0%,2019,2022,1,1.16,1.7%,9.6%,60.9%,62.9%,35.6%,52.2%,55.3%,63.6%,58.8%
3,Victoria Duval [USA],1,2,33.3%,0,0,0,-,2011,2021,0,,,,,,,,,,
2,Alexandra Bozovic [AUS],1,1,50.0%,3,1,2,33.3%,2021,2024,0,,,,,,,,,,
2,Ankita Raina [IND],2,0,100.0%,0,0,0,-,2020,2024,0,,,,,,,,,,
2,Lanlana Tararudee [THA],2,0,100.0%,1,1,0,100.0%,2024,2024,0,,,,,,,,,,
2,Ya Hsuan Lee [TPE],1,1,50.0%,1,0,1,0.0%,2019,2024,0,,,,,,,,,,
2,Madison Sieg [USA],0,2,0.0%,1,0,1,0.0%,2022,2023,0,,,,,,,,,,
