Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2022 US Open R128,L vs Sabalenka,3.3,3.5,3.2,49.3%,37.0%,20.0%,16.7%,44.8%,28.4%,2.0,5.6,3.0,6.0
2022 Wimbledon R128,W vs Rus,4.3,4.1,4.4,57.6%,62.5%,69.2%,45.5%,51.5%,15.0%,7.0,10.1,5.0,6.0
2022 Rabat R32,L vs Kucova,4.5,4.5,4.5,42.0%,36.6%,42.9%,37.5%,50.0%,14.2%,0.0,0.0,-2.5,-2.9
Career (3 matches),,4.0,4.1,4.0,50.0%,45.0%,50.0%,36.0%,49.3%,18.2%,3.0,4.8,1.8,2.5
