Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,43,30,13,69.8%,63-33,65.6%,497-380,56.7%,6-4,60.0%,0,,,,,,,,,,,
Finals,3,2,1,66.7%,5-4,55.6%,49-37,57.0%,1-1,50.0%,0,,,,,,,,,,,
Semi-finals,3,3,0,100.0%,6-1,85.7%,42-27,60.9%,2-0,100.0%,0,,,,,,,,,,,
Quarter-finals,10,3,7,30.0%,8-17,32.0%,103-144,41.7%,1-1,50.0%,0,,,,,,,,,,,
vs Righties,25,17,8,68.0%,34-21,61.8%,276-229,54.7%,4-2,66.7%,0,,,,,,,,,,,
