Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,36,27,9,75.0%,57-25,69.5%,433-317,57.7%,6-2,75.0%,0,,,,,,,,,,,,W (2x)
2023,7,3,4,42.9%,6-8,42.9%,64-63,50.4%,0-2,0.0%,0,,,,,,,,,,,,QF (W25 Austin TX)
2022,26,12,14,46.2%,30-29,50.8%,297-276,51.8%,3-9,25.0%,1,75.0%,75.0%,1.7%,10.0%,61.7%,64.9%,47.8%,58.3%,57.1%,57.7%,1.37,SF (W60 Evansville IN)
2021,26,13,13,50.0%,26-30,46.4%,250-260,49.0%,1-3,25.0%,3,60.6%,25.0%,2.8%,6.5%,63.4%,58.3%,44.4%,53.3%,39.0%,46.5%,0.83,W (W25 Redding CA)
2020,10,5,5,50.0%,11-11,50.0%,111-104,51.6%,1-1,50.0%,2,48.1%,46.2%,2.9%,5.3%,62.6%,50.5%,46.9%,49.1%,49.7%,49.5%,0.98,QF (2x)
2019,44,26,18,59.1%,58-41,58.6%,490-413,54.3%,8-3,72.7%,3,62.9%,30.3%,5.5%,7.6%,56.7%,65.2%,42.7%,55.5%,42.1%,48.9%,0.95,W (W25 Fort Worth TX)
2018,17,10,7,58.8%,23-17,57.5%,185-177,51.1%,2-0,100.0%,0,,,,,,,,,,,,F (Lawrence KS $25K)
2017,3,2,1,66.7%,4-2,66.7%,29-19,60.4%,0-0,-,0,,,,,,,,,,,,QF (Clare $25K)
2016,6,2,4,33.3%,4-9,30.8%,57-68,45.6%,1-1,50.0%,0,,,,,,,,,,,,R16 (2x)
2014,3,0,3,0.0%,1-6,14.3%,26-42,38.2%,0-1,0.0%,0,,,,,,,,,,,,R32 (3x)
2013,8,4,4,50.0%,10-9,52.6%,87-75,53.7%,0-1,0.0%,0,,,,,,,,,,,,SF (Fort Worth TX 10K)
2012,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,0,,,,,,,,,,,,R32 (New Orleans LA 10K)
2011,5,1,4,20.0%,3-8,27.3%,42-57,42.4%,0-0,-,0,,,,,,,,,,,,R16 (Hilton Head Island SC 10K)
2010,11,6,5,54.5%,11-12,47.8%,105-110,48.8%,1-2,33.3%,0,,,,,,,,,,,,F (Amelia Island FL 10K)
Career,203,111,92,54.7%,244-209,53.9%,2182-1993,52.3%,23-25,47.9%,9,59.2%,36.4%,3.6%,6.9%,60.8%,59.1%,44.6%,53.4%,44.6%,49.0%,0.96,
