Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2022 US Open R128,L vs Sabalenka,25.9%,33.3%,25.0%,41.4%,41.4%,11.8%,61.1%,9.1%,20.0%,9.5%,28.6%,36.8%,0.0%,41.7%,50.0%,-27
2022 Wimbledon R128,W vs Rus,29.0%,38.7%,58.5%,33.3%,48.7%,69.2%,36.8%,25.0%,0.0%,25.0%,25.0%,40.0%,11.1%,63.6%,66.7%,53
2022 Rabat R32,L vs Kucova,9.2%,14.5%,44.1%,10.0%,14.0%,44.4%,11.1%,34.8%,22.2%,12.5%,25.0%,42.9%,0.0%,33.3%,0.0%,-30
Career (3 matches),,20.3%,27.6%,43.4%,25.4%,32.2%,45.5%,32.8%,25.9%,20.0%,15.8%,26.3%,39.6%,4.0%,46.9%,44.4%,21
