Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2025-07-21),1135,12,,,,,,,,,297,277,,
2024,369,167,258,1470,239,1445,,,,,187,420
2023,897,25,,,,,,,,,,
2022,305,194,225,1479,217,1448,307,1291,124,1484,,
2021,264,264,263,1396,233,1390,287,1244,,,,
2020,280,225,,,,,,,,,204,415
2019,294,193,297,1354,283,1333,,,,,271,271
2018,479,52,,,,,,,,,612,39
2017,946,11,,,,,,,,,558,71
2016,977,10,,,,,,,,,313,179
2014,,,,,,,,,,,772,26
2013,899,16,,,,,,,,,1050,14
2011,1202,3,,,,,,,,,,
2010,931,11,,,,,,,,,,
