Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Toronto  R32,L vs Pliskova,0.90,0.78,68.5,2.4,-,73.1%,-,51.0%,32.7%,32.6%
2019 Toronto  R64,W vs Sakkari,1.06,1.32,38.4,2.4,-,66.0%,-,60.4%,45.3%,45.8%
2019 Wimbledon R16,W vs Barty,1.11,1.29,62.0,4.4,-,71.4%,-,58.3%,42.5%,37.8%
2019 S-Hertogenbosch F,W vs Bertens,1.25,1.17,75.4,20.3,-,58.0%,-,64.4%,36.0%,37.0%
2019 S-Hertogenbosch R16,W vs Hercog,1.04,1.25,52.8,2.3,-,61.9%,-,65.8%,47.2%,40.0%
2019 W100 Surbiton SF,W vs Mcnally,1.03,1.52,42.8,2.2,-,69.2%,-,50.0%,61.3%,54.8%
2019 W100 Surbiton QF,W vs Dunne,0.84,1.50,57.9,5.7,-,78.0%,-,75.7%,46.3%,36.0%
2019 Nurnberg R32,L vs Stojanovic,0.93,0.88,67.9,3.7,-,55.2%,-,47.3%,40.0%,52.4%
2019 Madrid R64,L vs Konta,0.93,0.60,44.4,2.2,3.6%,60.7%,0.0%,37.0%,28.6%,37.5%
2019 Monterrey R32,L vs Vickery,0.97,0.80,62.6,3.6,0.0%,48.6%,2.9%,35.3%,47.2%,48.5%
2019 Miami R64,L vs Hsieh,0.90,0.73,53.6,2.0,0.0%,54.5%,0.0%,43.3%,40.6%,41.4%
2019 Miami R128,W vs Kanepi,1.30,1.76,33.4,2.0,3.2%,61.3%,7.1%,60.7%,46.7%,58.6%
2019 Indian Wells R128,L vs Van Uytvanck,0.95,0.82,57.8,3.1,0.0%,59.6%,2.1%,43.8%,40.0%,42.9%
2019 Indian Wells 125K R16,L vs Brady,0.97,0.71,58.7,2.8,0.0%,65.8%,6.1%,51.5%,19.4%,41.2%
2019 Indian Wells 125K R32,W vs Wickmayer,1.10,1.21,65.1,5.0,2.3%,55.8%,2.5%,57.5%,44.7%,51.3%
2019 Dubai R16,L vs Pliskova,0.89,0.86,71.8,2.3,2.4%,58.5%,0.0%,61.9%,34.0%,42.6%
2019 Dubai R32,W vs Cornet,1.23,1.61,41.6,2.1,0.0%,62.1%,3.6%,67.9%,40.6%,51.9%
2019 Dubai R64,W vs Goerges,1.14,1.25,57.1,2.3,5.6%,47.2%,0.0%,61.8%,48.7%,51.4%
2019 Doha R16,L vs Goerges,1.01,0.88,82.3,8.8,3.5%,57.9%,0.0%,53.7%,42.4%,33.9%
2019 Doha R32,W vs Hercog,1.10,1.41,45.0,2.2,0.0%,59.4%,0.0%,54.8%,52.8%,57.6%
2019 (27 matches),,1.02,1.05,57.0,2.8,2.2%,61.0%,2.3%,56.1%,41.7%,43.9%
2018 (44 matches),,0.97,1.00,64.0,3.2,3.1%,57.6%,2.6%,57.2%,41.9%,46.2%
2017 (43 matches),,1.00,0.99,56.1,2.6,2.2%,57.8%,1.0%,54.1%,42.5%,44.1%
2016 (59 matches),,1.01,1.09,59.9,3.2,2.2%,59.2%,1.7%,56.5%,43.4%,47.5%
2015 (22 matches),,0.98,0.93,60.3,2.8,2.9%,55.2%,1.4%,51.2%,44.0%,44.1%
Career (279 matches),,1.00,1.03,59.7,2.9,2.7%,58.9%,2.0%,55.7%,42.6%,45.5%
