Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Toronto  R32,L vs Pliskova,48% (10/21),75% (3/4),1/1,0/0,29% (2/7),1/3,1/2,100% (6/6),20% (1/5)
2019 Toronto  R64,W vs Sakkari,67% (12/18),67% (6/9),3/5,1/2,43% (3/7),3/3,0/0,63% (5/8),50% (4/8)
2019 Wimbledon R16,W vs Barty,69% (11/16),100% (4/4),2/2,1/1,60% (3/5),0/1,0/0,- (0/0),- (0/0)
2019 S-Hertogenbosch F,W vs Bertens,77% (10/13),50% (3/6),2/2,1/1,58% (7/12),5/6,5/5,100% (5/5),40% (2/5)
2019 S-Hertogenbosch R16,W vs Hercog,47% (8/17),100% (4/4),3/7,1/1,67% (4/6),0/0,0/0,83% (5/6),33% (2/6)
2019 W100 Surbiton SF,W vs Mcnally,55% (6/11),60% (6/10),2/2,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2019 W100 Surbiton QF,W vs Dunne,100% (13/13),50% (5/10),2/7,1/5,50% (1/2),1/2,0/0,63% (5/8),25% (2/8)
2019 Nurnberg R32,L vs Stojanovic,33% (7/21),47% (7/15),1/1,0/0,46% (6/13),3/5,2/3,43% (3/7),43% (3/7)
2019 Madrid R64,L vs Konta,44% (4/9),33% (1/3),0/0,0/0,33% (2/6),1/3,1/2,- (0/0),- (0/0)
2019 Monterrey R32,L vs Vickery,50% (3/6),67% (4/6),0/3,0/0,46% (6/13),4/6,3/4,29% (2/7),57% (4/7)
2019 Miami R64,L vs Hsieh,57% (4/7),43% (3/7),0/0,0/0,50% (6/12),4/6,3/4,- (0/0),- (0/0)
2019 Miami R128,W vs Kanepi,54% (7/13),45% (5/11),2/5,1/4,86% (6/7),0/0,0/0,- (0/0),- (0/0)
2019 Indian Wells R128,L vs Van Uytvanck,37% (7/19),33% (3/9),0/0,0/0,64% (7/11),1/3,0/1,0% (0/4),25% (1/4)
2019 Indian Wells 125K R16,L vs Brady,62% (8/13),33% (1/3),0/0,0/0,60% (3/5),3/5,3/4,60% (3/5),17% (1/6)
2019 Indian Wells 125K R32,W vs Wickmayer,47% (9/19),43% (6/14),2/2,1/1,50% (4/8),0/1,0/0,- (0/0),- (0/0)
2019 Dubai R16,L vs Pliskova,71% (10/14),25% (2/8),0/2,0/0,80% (8/10),2/4,1/2,27% (3/11),45% (5/11)
2019 Dubai R32,W vs Cornet,50% (8/16),50% (4/8),2/5,1/4,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2019 Dubai R64,W vs Goerges,78% (7/9),50% (6/12),2/5,1/2,60% (6/10),0/0,0/0,- (0/0),- (0/0)
2019 Doha R16,L vs Goerges,56% (9/16),22% (2/9),1/1,0/0,64% (9/14),5/7,5/6,83% (5/6),33% (2/6)
2019 Doha R32,W vs Hercog,55% (6/11),75% (6/8),2/3,1/1,75% (9/12),0/0,0/0,- (0/0),- (0/0)
2019 (27 matches),,59.2%,52.9%,55.4%,51.7%,57.1%,57.4%,68.4%,57.1%,34.6%
2018 (44 matches),,57.3%,43.2%,44.6%,38.8%,58.3%,50.0%,51.0%,56.0%,37.8%
2017 (43 matches),,55.2%,42.4%,47.4%,48.8%,49.8%,40.2%,41.0%,54.4%,50.6%
2016 (59 matches),,59.5%,46.9%,49.7%,54.0%,53.8%,50.8%,51.0%,54.7%,39.5%
2015 (22 matches),,53.4%,38.4%,56.8%,70.0%,47.1%,38.5%,42.3%,51.5%,40.0%
Career (279 matches),,58.4%,45.2%,51.2%,52.5%,54.2%,47.3%,50.2%,56.6%,40.7%
