Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,8,0,8,0.0%,4-15,21.1%,74-111,40.0%,0-3,0.0%,8,56.0%,23.4%,1.6%,5.2%,64.3%,59.5%,40.6%,52.8%,36.2%,44.5%,0.77,R32 (4x)
2022,45,24,21,53.3%,52-51,50.5%,484-478,50.3%,6-6,50.0%,45,69.1%,32.0%,3.2%,4.0%,67.4%,62.7%,49.5%,58.4%,42.7%,50.4%,1.03,F (2x)
2021,32,16,16,50.0%,37-34,52.1%,329-328,50.1%,3-2,60.0%,30,60.3%,40.7%,3.3%,5.5%,66.7%,63.5%,45.2%,57.4%,43.2%,50.2%,1.02,W (Linz)
2020,14,6,8,42.9%,17-18,48.6%,168-166,50.3%,3-5,37.5%,14,66.9%,33.7%,3.2%,7.8%,64.4%,63.7%,45.2%,57.1%,43.7%,50.3%,1.02,QF (Brisbane)
2019,48,26,22,54.2%,60-58,50.8%,587-576,50.5%,9-9,50.0%,48,68.1%,33.2%,2.8%,5.1%,66.1%,62.8%,46.5%,57.3%,43.0%,50.0%,1.01,W (S-Hertogenbosch)
2018,33,16,17,48.5%,41-40,50.6%,397-379,51.2%,5-9,35.7%,33,67.0%,36.4%,2.6%,5.3%,66.7%,61.9%,47.7%,57.2%,44.5%,50.7%,1.04,F (Nurnberg)
2017,44,20,24,45.5%,47-54,46.5%,461-489,48.5%,8-4,66.7%,44,64.0%,33.9%,1.6%,4.7%,68.0%,61.8%,43.4%,55.9%,43.2%,49.5%,0.98,F (Shenzhen)
2016,42,23,19,54.8%,55-46,54.5%,499-463,51.9%,5-11,31.3%,42,67.1%,37.2%,2.0%,5.4%,66.4%,62.8%,47.0%,57.5%,44.6%,51.0%,1.05,F (3x)
2015,39,15,24,38.5%,37-52,41.6%,388-430,47.4%,2-6,25.0%,34,61.2%,33.6%,2.3%,5.3%,69.6%,59.8%,50.8%,57.1%,41.3%,48.9%,0.96,SF (2x)
2014,47,24,23,51.1%,53-51,51.0%,499-480,51.0%,8-5,61.5%,38,-,-,3.6%,6.8%,64.5%,64.1%,42.5%,56.4%,43.7%,50.1%,1.00,W (Tianjin)
2013,17,11,6,64.7%,26-16,61.9%,213-182,53.9%,1-2,33.3%,17,-,-,2.3%,4.6%,67.5%,65.8%,49.6%,60.5%,42.4%,51.5%,1.07,SF (Birmingham)
2012,4,0,4,0.0%,2-8,20.0%,39-54,41.9%,0-1,0.0%,4,-,-,1.3%,4.5%,68.0%,57.6%,44.4%,53.4%,39.9%,46.5%,0.86,R32 (2x)
2011,11,3,8,27.3%,8-18,30.8%,95-133,41.7%,0-1,0.0%,11,-,-,4.2%,5.8%,66.9%,60.1%,43.9%,54.7%,37.7%,46.5%,0.83,QF (Birmingham)
2010,8,4,4,50.0%,10-11,47.6%,101-102,49.8%,1-2,33.3%,8,-,-,3.1%,4.5%,70.8%,64.7%,46.5%,59.4%,37.3%,49.0%,0.92,SF (Birmingham)
Career,392,188,204,48.0%,449-472,48.8%,4334-4371,49.8%,51-66,43.6%,376,65.7%,34.5%,2.7%,5.3%,66.8%,62.5%,46.3%,57.2%,42.8%,49.9%,1.00,
