Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2024 W75+H Granby R32,L vs Fung,18% (2/11),0% (0/3),0/0,0/0,44% (4/9),0/2,0/1,- (0/0),- (0/0)
2023 W100 Granby R16,L vs Day,67% (4/6),67% (2/3),0/0,0/0,38% (3/8),1/3,0/1,- (0/0),- (0/0)
2019 W15 Lima R16,W vs Pitt,86% (6/7),75% (6/8),2/3,1/2,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2019 W15 Lima QF,L vs Escauriza,75% (3/4),75% (3/4),0/0,0/0,33% (3/9),1/3,1/2,- (0/0),- (0/0)
2019 W15 Montemor O Novo QF,L vs Jorge,25% (1/4),100% (4/4),0/0,0/0,22% (2/9),1/3,0/1,- (0/0),- (0/0)
2019 W15 Guayaquil R32,L vs James,58% (7/12),60% (6/10),1/1,0/0,33% (3/9),2/4,2/3,60% (3/5),0% (0/5)
2024 (1 matches),,18.2%,0.0%,-,-,44.4%,0.0%,0.0%,-,-
2023 (1 matches),,66.7%,66.7%,-,-,37.5%,33.3%,0.0%,-,-
2019 (4 matches),,63.0%,73.1%,75.0%,50.0%,30.0%,40.0%,50.0%,60.0%,0.0%
Career (6 matches),,52.3%,65.6%,75.0%,50.0%,34.0%,33.3%,37.5%,60.0%,0.0%
