Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
18-Aug-2025,Monterrey,Hard,Q1,1451,89,(1) Antonia Ruzic [CRO] d. (WC) Fernandez,6-3 6-1,0.53,3.6%,10.9%,54.5%,53.3%,28.0%,5/11,1:09
11-Aug-2025,W50 Saskatoon,Hard,R32,,850,Mia Kupres [CAN] d. Fernandez,6-4 6-4,0.80,1.8%,9.1%,67.3%,62.2%,38.9%,3/7,1:35
14-Jul-2025,W15 Huamantla,Hard,R32,,,Fernandez d. Maria Fernanda Navarro [MEX],6-1 4-6 6-3,1.09,0.0%,19.6%,48.9%,66.7%,46.8%,4/8,2:22
07-Jul-2025,W15 San Diego,Hard,R16,,802,Christasha Mcneil [USA] d. Fernandez,6-3 6-1,0.64,0.0%,19.6%,53.6%,46.7%,34.6%,1/7,1:17
07-Jul-2025,W15 San Diego,Hard,R32,,1427,Fernandez d. Sophie Suh [USA],6-4 6-2,1.33,0.0%,6.7%,58.3%,65.7%,56.0%,1/3,1:49
09-Sep-2024,W35 Santarem,Hard,Q2,,964,(6) Anna Kubareva [BLR] d. (14) Fernandez,5-7 6-3 10-7,,,,,,,,
09-Sep-2024,W35 Santarem,Hard,Q1,,,(14) Fernandez d. Analu Freitas [POR],6-0 6-0,,,,,,,,
02-Sep-2024,W35 Leiria,Hard,Q2,1147,,Sara Borkop [DEN] d. (7) Fernandez,7-5 6-3,,,,,,,,
15-Jul-2024,W75+H Granby,Hard,R32,898,417,Stacey Fung [CAN] d. (WC) Fernandez,6-2 6-0,,,,,,,,
16-Oct-2023,W80 Macon GA,Hard,Q1,608,523,(10) Fangran Tian [CHN] d. Fernandez,6-2 7-6(4),,,,,,,,
09-Oct-2023,W60 Rancho Santa Fe CA,Hard,Q2,616,827,(11) Savanna Ly Nguyen [CAN] d. (4) Fernandez,6-1 6-3,,,,,,,,
09-Oct-2023,W60 Rancho Santa Fe CA,Hard,Q1,616,1204,(4) Fernandez d. Kolie Allen [USA],3-6 6-4 6-4,,,,,,,,
28-Aug-2023,W25 Valladolid,Hard,R16,629,312,(6) Georgina Garcia Perez [ESP] d. (Q) Fernandez,6-3 6-4,,,,,,,,
28-Aug-2023,W25 Valladolid,Hard,R16,629,,(2) Fernandez d. (16) Elena Giessler [GER],6-0 6-3,,,,,,,,
28-Aug-2023,W25 Valladolid,Hard,R32,629,781,(Q) Fernandez d. (Q) Lucia Llinares Domingo [ESP],6-4 6-4,,,,,,,,
28-Aug-2023,W25 Valladolid,Hard,R32,629,,(2) Fernandez d. Cristina Rodriguez Duenas [ESP],6-3 6-3,,,,,,,,
