Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2024 W75+H Granby R32,L vs Fung,1.01,0.54,36.2,2.4,0.0%,34.5%,0.0%,51.7%,12.0%,50.0%
2023 W100 Granby R16,L vs Day,0.89,0.61,43.6,2.3,0.0%,48.1%,0.0%,50.0%,29.6%,40.9%
2019 W15 Lima R16,W vs Pitt,1.14,1.61,46.0,3.1,-,55.6%,-,70.0%,51.9%,55.6%
2019 W15 Lima QF,L vs Escauriza,0.80,0.64,48.6,2.0,-,54.5%,-,29.2%,53.3%,38.5%
2019 W15 Montemor O Novo QF,L vs Jorge,0.90,0.67,39.3,2.0,-,19.2%,-,34.8%,47.8%,63.2%
2019 W15 Guayaquil R32,L vs James,0.93,0.85,75.1,4.0,0.0%,54.3%,2.4%,52.4%,37.0%,48.8%
2024 (1 matches),,1.01,0.54,36.2,2.4,0.0%,34.5%,0.0%,51.7%,12.0%,50.0%
2023 (1 matches),,0.89,0.61,43.6,2.3,0.0%,48.1%,0.0%,50.0%,29.6%,40.9%
2019 (4 matches),,0.95,0.86,56.2,2.6,0.0%,47.1%,0.9%,46.8%,46.0%,50.4%
Career (6 matches),,0.95,0.78,51.2,2.5,0.0%,45.2%,0.6%,48.2%,38.8%,49.1%
